,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
0,1038,17838.624000000003,16,0.0,0.0,0.0,16851.678000000004,251.68200000000002,14.93,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
1,1020,17485.724000000002,22,0.0,0.0,0.0,16513.708,251.68200000000002,0.0,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
2,730,9837.591,6,0.0,0.0,0.0,8089.947,0.0,98.16400000000002,0.0,0.0,0.0,403.92400000000004,529.915,0.0,0.0,0.0,715.641,0.0
3,1235,14108.017,13,0.0,0.0,0.0,9148.605000000001,0.0,3806.7030000000013,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
4,576,10355.252,17,0.0,0.0,0.0,8257.777,0.0,1423.6039999999998,0.0,0.0,0.0,0.0,673.871,0.0,0.0,0.0,0.0,0.0
5,810,10912.735999999999,21,0.0,0.0,0.0,8106.473,0.0,909.1040000000002,0.0,0.0,0.0,0.0,673.871,0.0,0.0,0.0,1223.2880000000002,0.0
6,2089,44817.357,4,0.0,0.0,0.0,37863.34300000002,192.327,3431.704,0.0,1598.2029999999997,0.0,579.0709999999999,437.068,0.0,0.0,0.0,715.641,0.0
7,985,13304.582000000002,22,0.0,0.0,0.0,10741.352000000003,0.0,1314.915,0.0,0.0,0.0,95.60600000000001,437.068,0.0,0.0,0.0,715.641,0.0
8,1071,18887.939999999995,19,0.0,0.0,0.0,16149.470000000005,447.7049999999999,1873.8609999999999,0.0,0.0,0.0,23.668000000000003,393.236,0.0,0.0,0.0,0.0,0.0
9,1110,12467.685,13,0.0,0.0,0.0,7621.231,0.0,3090.887000000001,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,1318.499,0.0
10,979,13226.468,14,0.0,0.0,0.0,10741.352000000003,0.0,1332.407,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
11,1857,12484.757,16,0.0,0.0,0.0,8705.826,156.166,414.077,0.0,0.0,0.0,0.0,368.58399999999995,0.0,0.0,0.0,2840.1040000000003,0.0
12,790,15319.131,22,0.0,0.0,0.0,10598.61,0.0,817.101,0.0,0.0,0.0,0.0,3903.4199999999996,0.0,0.0,0.0,0.0,0.0
13,676,10727.288999999999,22,0.0,0.0,0.0,8787.94,155.22299999999998,247.59499999999997,0.0,0.0,0.0,251.59,437.068,0.0,0.0,0.0,847.8729999999999,0.0
14,916,16466.495000000003,19,0.0,0.0,0.0,15038.84000000001,0.0,753.784,0.0,0.0,0.0,0.0,673.871,0.0,0.0,0.0,0.0,0.0
15,138,1600.7920000000001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.6719999999998,0.0,0.0,0.0,907.12,0.0
16,283,396.64099999999996,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.64099999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,346,6274.5650000000005,12,0.0,0.0,0.0,5554.231,0.0,0.0,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
18,487,4704.084,3,0.0,0.0,0.0,3494.9699999999993,0.0,124.88900000000001,0.0,0.0,0.0,0.0,368.58399999999995,0.0,0.0,0.0,715.641,0.0
19,829,7149.624,12,0.0,0.0,0.0,5996.914999999999,0.0,0.0,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
20,775,15095.867,18,0.0,0.0,0.0,9931.631000000003,191.041,3103.3430000000003,0.0,0.0,0.0,3.285,887.885,0.0,0.0,0.0,978.6819999999999,0.0
21,1767,21906.51,20,0.0,0.0,0.0,13736.319999999996,920.658,610.1270000000001,0.0,240.68200000000002,0.0,4.6160000000000005,5678.466,0.0,0.0,0.0,715.641,0.0
22,847,10025.260000000002,6,0.0,0.0,0.0,8089.947,0.0,98.16400000000002,0.0,0.0,0.0,684.4399999999999,437.068,0.0,0.0,0.0,715.641,0.0
23,1098,21754.989,22,0.0,0.0,0.0,20131.635000000006,0.0,0.0,0.0,0.0,0.0,0.0,907.713,0.0,0.0,0.0,715.641,0.0
24,1188,18796.228000000003,16,0.0,0.0,0.0,10323.097000000002,260.484,582.245,0.0,184.661,0.0,0.0,6730.100000000002,0.0,0.0,0.0,715.641,0.0
25,754,9374.131,19,0.0,0.0,0.0,6575.366,0.0,1773.5579999999998,0.0,0.0,0.0,0.0,1025.2069999999999,0.0,0.0,0.0,0.0,0.0
26,549,12409.564,19,0.0,0.0,0.0,9711.669000000002,0.0,1351.271,0.0,0.0,0.0,0.0,630.9829999999998,0.0,0.0,0.0,715.641,0.0
27,546,10957.867999999999,19,0.0,0.0,0.0,7621.231,0.0,960.6399999999999,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,1938.929,0.0
28,607,11298.426000000001,0,0.0,0.0,0.0,7772.535,0.0,2179.2670000000003,0.0,0.0,0.0,0.0,630.9829999999998,0.0,0.0,0.0,715.641,0.0
29,374,4617.6359999999995,21,0.0,0.0,0.0,1298.424,0.0,432.56300000000005,0.0,0.0,0.0,0.0,2886.6489999999994,0.0,0.0,0.0,0.0,0.0
30,677,11591.878,7,0.0,0.0,0.0,9148.605000000001,0.0,1290.564,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
31,1007,13415.33,16,0.0,0.0,0.0,11226.594000000003,0.0,1514.8649999999998,0.0,0.0,0.0,0.0,673.871,0.0,0.0,0.0,0.0,0.0
32,797,13609.491,1,0.0,0.0,0.0,9931.631000000003,191.041,199.36200000000002,0.0,0.0,0.0,0.0,2308.7749999999996,0.0,0.0,0.0,978.6819999999999,0.0
33,685,11114.008000000002,23,0.0,0.0,0.0,9148.605000000001,0.0,812.694,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
34,1523,20771.783000000003,6,0.0,0.0,0.0,17621.059000000005,296.03499999999997,2134.355,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
35,839,12343.729,4,0.0,0.0,0.0,10416.873000000003,191.041,0.0,0.0,0.0,0.0,50.876000000000005,1293.4089999999999,0.0,0.0,0.0,391.53,0.0
36,1251,20014.183,20,0.0,0.0,0.0,17621.059000000005,296.03499999999997,1113.729,0.0,0.0,0.0,0.0,720.334,263.026,0.0,0.0,0.0,0.0
37,953,21455.460000000003,18,0.0,0.0,0.0,16684.02100000001,0.0,106.16,0.0,0.0,0.0,79.806,4585.473,0.0,0.0,0.0,0.0,0.0
38,1127,17473.555,1,0.0,0.0,0.0,10323.097000000002,260.484,0.0,0.0,184.661,0.0,0.0,5989.672,0.0,0.0,0.0,715.641,0.0
39,1010,15071.558,18,0.0,0.0,0.0,9931.631000000003,191.041,3082.3190000000004,0.0,0.0,0.0,0.0,887.885,0.0,0.0,0.0,978.6819999999999,0.0
40,711,10450.963999999998,20,0.0,0.0,0.0,8089.947,0.0,98.16400000000002,0.0,0.0,0.0,916.2290000000002,630.9829999999998,0.0,0.0,0.0,715.641,0.0
41,665,13412.282000000001,14,0.0,0.0,0.0,12198.113,0.0,797.2650000000001,0.0,0.0,0.0,23.668000000000003,393.236,0.0,0.0,0.0,0.0,0.0
42,676,12098.573,22,0.0,0.0,0.0,9931.631000000003,191.041,0.0,0.0,0.0,0.0,0.0,997.2189999999997,0.0,0.0,0.0,978.6819999999999,0.0
43,762,13790.432,12,0.0,0.0,0.0,12045.860999999999,0.0,502.35300000000007,0.0,0.0,0.0,0.0,1242.218,0.0,0.0,0.0,0.0,0.0
44,844,10396.423,0,0.0,0.0,0.0,8575.189,0.0,357.71000000000004,0.0,0.0,0.0,452.10600000000005,1011.4179999999999,0.0,0.0,0.0,0.0,0.0
45,1105,7407.99,0,0.0,0.0,0.0,3260.1719999999996,0.0,2511.8520000000003,0.0,0.0,0.0,145.71,774.6149999999999,0.0,0.0,0.0,715.641,0.0
46,755,13975.276000000002,22,0.0,0.0,0.0,12198.113,0.0,1099.317,0.0,0.0,0.0,23.668000000000003,654.178,0.0,0.0,0.0,0.0,0.0
47,701,8828.934,16,0.0,0.0,0.0,6090.124,0.0,1234.7649999999999,0.0,0.0,0.0,0.0,788.4040000000001,0.0,0.0,0.0,715.641,0.0
48,745,15840.409,17,0.0,0.0,0.0,8110.558999999999,0.0,0.0,0.0,6085.329999999998,347.53200000000004,0.0,581.347,0.0,0.0,0.0,715.641,0.0
49,756,14028.235,19,0.0,0.0,0.0,12045.860999999999,0.0,502.35300000000007,0.0,0.0,0.0,0.0,1480.0209999999997,0.0,0.0,0.0,0.0,0.0
50,2159,42307.988,5,0.0,0.0,0.0,38850.90000000003,315.681,81.293,0.0,1713.4899999999998,0.0,0.0,630.9829999999998,0.0,0.0,0.0,715.641,0.0
51,876,12765.405999999999,23,0.0,0.0,0.0,7621.231,0.0,2735.522,0.0,0.0,0.0,32.656,437.068,0.0,0.0,0.0,1938.929,0.0
52,742,10835.985999999999,17,0.0,0.0,0.0,8633.723,0.0,179.30000000000004,0.0,0.0,0.0,938.738,368.58399999999995,0.0,0.0,0.0,715.641,0.0
53,693,4834.756,18,0.0,0.0,0.0,4114.422,0.0,0.0,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
54,817,13427.580000000002,20,0.0,0.0,0.0,12045.860999999999,0.0,964.815,0.0,0.0,0.0,23.668000000000003,393.236,0.0,0.0,0.0,0.0,0.0
55,656,10162.072,8,0.0,0.0,0.0,8089.947,0.0,98.16400000000002,0.0,0.0,0.0,821.2520000000001,437.068,0.0,0.0,0.0,715.641,0.0
56,657,14049.185000000001,19,0.0,0.0,0.0,12045.860999999999,0.0,761.1060000000001,0.0,0.0,0.0,0.0,1242.218,0.0,0.0,0.0,0.0,0.0
57,1310,20350.556999999997,18,0.0,0.0,0.0,18103.19300000001,296.03499999999997,1032.622,0.0,0.0,0.0,0.0,918.707,0.0,0.0,0.0,0.0,0.0
58,2309,43295.856,5,0.0,0.0,0.0,39065.68600000003,192.327,369.74199999999996,0.0,2177.845,0.0,0.0,774.6149999999999,0.0,0.0,0.0,715.641,0.0
59,391,4110.1849999999995,0,0.0,0.0,0.0,813.1819999999999,0.0,0.0,0.0,0.0,0.0,0.0,2581.362,0.0,0.0,0.0,715.641,0.0
60,427,7249.237,16,0.0,0.0,0.0,6575.366,0.0,0.0,0.0,0.0,0.0,0.0,673.871,0.0,0.0,0.0,0.0,0.0
61,749,11303.910999999998,17,0.0,0.0,0.0,8633.723,0.0,179.30000000000004,0.0,0.0,0.0,1144.2640000000004,630.9829999999998,0.0,0.0,0.0,715.641,0.0
62,709,10124.67,22,0.0,0.0,0.0,8257.777,0.0,1193.022,0.0,0.0,0.0,0.0,673.871,0.0,0.0,0.0,0.0,0.0
63,1149,21209.414,19,0.0,0.0,0.0,19051.213000000007,296.03499999999997,1295.341,0.0,0.0,0.0,23.668000000000003,543.157,0.0,0.0,0.0,0.0,0.0
64,894,15569.795,20,0.0,0.0,0.0,9931.631000000003,191.041,1806.9909999999995,0.0,0.0,0.0,0.0,2661.4500000000003,0.0,0.0,0.0,978.6819999999999,0.0
65,1369,21120.2,0,0.0,0.0,0.0,18183.600000000006,314.59,1715.7969999999998,0.0,0.0,0.0,0.0,906.2130000000001,0.0,0.0,0.0,0.0,0.0
66,200,1068.9589999999998,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,631.891,0.0
67,849,10113.908,17,0.0,0.0,0.0,8089.947,0.0,98.16400000000002,0.0,0.0,0.0,773.088,437.068,0.0,0.0,0.0,715.641,0.0
68,1485,20237.358000000004,6,0.0,0.0,0.0,17621.059000000005,296.03499999999997,1599.9299999999998,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
69,890,18617.663,0,0.0,0.0,0.0,16424.362000000005,296.03499999999997,991.053,0.0,0.0,0.0,0.0,906.2130000000001,0.0,0.0,0.0,0.0,0.0
70,1116,13506.078,14,0.0,0.0,0.0,10741.352000000003,0.0,1612.0169999999998,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
71,1292,19657.335000000003,15,0.0,0.0,0.0,16721.460000000006,296.03499999999997,1733.627,0.0,0.0,0.0,0.0,906.2130000000001,0.0,0.0,0.0,0.0,0.0
72,573,10756.23,17,0.0,0.0,0.0,8787.94,155.22299999999998,498.387,0.0,0.0,0.0,29.739,437.068,0.0,0.0,0.0,847.8729999999999,0.0
73,2313,42662.545,5,0.0,0.0,0.0,38887.67200000003,315.681,0.0,0.0,1926.6879999999996,0.0,42.248000000000005,774.6149999999999,0.0,0.0,0.0,715.641,0.0
74,570,7515.6849999999995,14,0.0,0.0,0.0,6362.976,0.0,0.0,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
75,768,13612.563999999998,15,0.0,0.0,0.0,12045.860999999999,0.0,752.738,0.0,0.0,0.0,0.0,813.965,0.0,0.0,0.0,0.0,0.0
76,627,10318.564,18,0.0,0.0,0.0,7621.231,0.0,0.0,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,2260.265,0.0
77,779,12571.773,21,0.0,0.0,0.0,6090.124,0.0,3773.6630000000005,0.0,0.0,0.0,0.0,1992.3450000000003,0.0,0.0,0.0,715.641,0.0
78,577,7259.662,9,0.0,0.0,0.0,5698.5109999999995,0.0,0.0,0.0,0.0,0.0,0.0,789.0139999999999,0.0,0.0,0.0,715.641,56.496
79,679,11163.557,20,0.0,0.0,0.0,7772.535,0.0,2238.313,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
80,1517,20237.358000000004,14,0.0,0.0,0.0,17621.059000000005,296.03499999999997,1599.9299999999998,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
81,223,3363.0820000000003,22,0.0,0.0,0.0,2600.5009999999997,0.0,0.0,0.0,0.0,0.0,0.0,762.581,0.0,0.0,0.0,0.0,0.0
82,801,10181.541000000001,14,0.0,0.0,0.0,6617.255000000001,0.0,2060.241,0.0,0.0,0.0,0.0,788.4040000000001,0.0,0.0,0.0,715.641,0.0
83,917,14984.191,20,0.0,0.0,0.0,13784.124000000003,0.0,435.71599999999995,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,44.016999999999996,0.0
84,1093,21700.777999999995,12,0.0,5103.819,827.7940000000001,11996.96,0.0,1403.8890000000004,0.0,0.0,0.0,0.0,720.334,0.0,1434.481,213.50099999999998,0.0,0.0
85,723,13529.49,22,0.0,0.0,0.0,12045.860999999999,0.0,502.35300000000007,0.0,0.0,0.0,0.0,981.276,0.0,0.0,0.0,0.0,0.0
86,847,14314.053000000002,16,0.0,0.0,0.0,12045.860999999999,0.0,1286.9160000000002,0.0,0.0,0.0,0.0,981.276,0.0,0.0,0.0,0.0,0.0
87,566,15161.083,17,0.0,0.0,0.0,12551.380000000006,605.896,0.0,0.0,0.0,0.0,8.481,529.915,0.0,0.0,0.0,1465.4109999999998,0.0
88,894,10162.072,7,0.0,0.0,0.0,8089.947,0.0,98.16400000000002,0.0,0.0,0.0,821.2520000000001,437.068,0.0,0.0,0.0,715.641,0.0
89,1040,23684.493,19,0.0,0.0,0.0,21740.523,296.03499999999997,615.1419999999999,0.0,0.0,0.0,0.0,1032.7930000000001,0.0,0.0,0.0,0.0,0.0
90,760,13425.074,17,0.0,0.0,0.0,10741.352000000003,0.0,1531.0130000000001,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
91,642,10043.917,18,0.0,0.0,0.0,7621.231,0.0,464.72700000000003,0.0,0.0,0.0,0.0,529.915,0.0,0.0,0.0,1428.0439999999999,0.0
92,967,14379.623000000001,19,0.0,0.0,0.0,9931.631000000003,191.041,470.99999999999994,0.0,0.0,0.0,258.704,2548.565,0.0,0.0,0.0,978.6819999999999,0.0
93,781,12225.453000000001,18,0.0,0.0,0.0,7772.535,0.0,2962.6620000000007,0.0,0.0,0.0,0.0,774.6149999999999,0.0,0.0,0.0,715.641,0.0
94,739,12025.318,18,0.0,0.0,0.0,6090.124,0.0,2213.572,0.0,0.0,0.0,0.0,3005.9809999999998,0.0,0.0,0.0,715.641,0.0
95,438,4927.609,9,0.0,0.0,0.0,813.1819999999999,0.0,748.9400000000002,0.0,0.0,0.0,0.0,2649.8459999999995,0.0,0.0,0.0,715.641,0.0
96,805,13450.758000000002,15,0.0,0.0,0.0,12045.860999999999,0.0,684.5630000000001,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
97,845,14308.980000000001,13,0.0,0.0,0.0,12045.860999999999,0.0,1076.604,0.0,0.0,0.0,0.0,1186.5149999999999,0.0,0.0,0.0,0.0,0.0
98,829,12087.856000000002,17,0.0,0.0,0.0,7772.535,0.0,3162.6120000000005,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
99,774,15409.640000000003,5,0.0,0.0,0.0,12045.860999999999,0.0,1138.8500000000001,0.0,0.0,0.0,386.354,1838.5750000000003,0.0,0.0,0.0,0.0,0.0
100,1301,21479.41,11,0.0,0.0,0.0,19396.60200000001,0.0,660.5350000000001,0.0,0.0,0.0,0.0,1422.273,0.0,0.0,0.0,0.0,0.0
101,1095,18119.063000000006,0,0.0,0.0,0.0,16956.647000000004,251.68200000000002,190.4,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
102,777,12384.258,14,618.218,0.0,0.0,9840.035,0.0,773.296,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
103,422,8845.319,7,0.0,0.0,0.0,8124.984999999999,0.0,0.0,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
104,1370,9792.926000000001,13,0.0,0.0,0.0,8089.947,0.0,98.16400000000002,0.0,0.0,0.0,452.10600000000005,437.068,0.0,0.0,0.0,715.641,0.0
105,1053,14049.383000000002,20,0.0,0.0,0.0,12045.860999999999,0.0,817.0070000000001,0.0,0.0,0.0,0.0,1186.5149999999999,0.0,0.0,0.0,0.0,0.0
106,589,13731.010000000002,17,0.0,0.0,0.0,12045.860999999999,0.0,964.815,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
107,1218,21582.889,1,307.88800000000003,0.0,0.0,18946.68,270.237,1337.7499999999998,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
108,745,11940.710000000001,16,0.0,0.0,0.0,8110.558999999999,0.0,0.0,0.0,2329.91,347.53200000000004,0.0,437.068,0.0,0.0,0.0,715.641,0.0
109,1048,17280.745000000003,23,0.0,0.0,0.0,15997.218000000004,447.7049999999999,115.48799999999999,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
110,503,9413.816,20,0.0,0.0,0.0,7621.231,0.0,0.0,0.0,0.0,0.0,393.86600000000004,437.068,0.0,0.0,0.0,961.651,0.0
111,944,12626.18,21,0.0,0.0,0.0,10598.61,0.0,0.0,0.0,0.0,0.0,0.0,2027.5699999999997,0.0,0.0,0.0,0.0,0.0
112,1397,21715.131999999998,21,0.0,0.0,0.0,18922.479000000003,296.03499999999997,1776.2840000000003,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
113,396,4569.813,19,0.0,0.0,0.0,813.1819999999999,0.0,391.144,0.0,0.0,0.0,0.0,2649.8459999999995,0.0,0.0,0.0,715.641,0.0
114,343,4447.918999999999,17,0.0,0.0,0.0,1298.424,0.0,262.846,0.0,0.0,0.0,0.0,2886.6489999999994,0.0,0.0,0.0,0.0,0.0
115,905,10120.312,18,0.0,0.0,0.0,8575.189,0.0,98.16400000000002,0.0,0.0,0.0,773.088,673.871,0.0,0.0,0.0,0.0,0.0
116,705,11753.311,13,0.0,0.0,0.0,8787.94,155.22299999999998,1525.2069999999997,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,847.8729999999999,0.0
117,254,3783.2479999999996,16,0.0,0.0,0.0,2699.0229999999997,0.0,0.0,0.0,0.0,0.0,0.0,368.58399999999995,0.0,0.0,0.0,715.641,0.0
118,763,15293.944,15,0.0,0.0,0.0,13280.457000000004,0.0,767.931,0.0,0.0,0.0,0.0,529.915,0.0,0.0,0.0,715.641,0.0
119,530,8549.348,17,0.0,0.0,0.0,6575.366,0.0,1017.259,0.0,0.0,0.0,0.0,956.7230000000001,0.0,0.0,0.0,0.0,0.0
120,816,13846.223,21,0.0,0.0,0.0,12045.860999999999,0.0,502.35300000000007,0.0,0.0,0.0,0.0,1298.0089999999998,0.0,0.0,0.0,0.0,0.0
121,737,13998.819000000003,2,0.0,0.0,0.0,12045.860999999999,0.0,785.8030000000001,0.0,0.0,0.0,0.0,1167.1550000000002,0.0,0.0,0.0,0.0,0.0
122,960,13635.59,22,0.0,0.0,0.0,9633.847000000002,0.0,3327.872,0.0,0.0,0.0,0.0,673.871,0.0,0.0,0.0,0.0,0.0
123,997,9689.732,16,0.0,0.0,0.0,7621.231,0.0,153.178,0.0,0.0,0.0,12.814,630.9829999999998,0.0,0.0,0.0,1271.5259999999998,0.0
124,346,4848.96,2,0.0,0.0,0.0,813.1819999999999,0.0,0.0,0.0,0.0,0.0,0.0,3320.1369999999997,0.0,0.0,0.0,715.641,0.0
125,923,13306.128,12,0.0,0.0,0.0,10741.352000000003,0.0,1412.067,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
126,906,13520.854000000001,14,0.0,0.0,0.0,10741.352000000003,0.0,1626.7930000000001,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
127,758,15515.801,13,0.0,0.0,0.0,9931.631000000003,191.041,1752.9969999999996,0.0,0.0,0.0,0.0,2661.4500000000003,0.0,0.0,0.0,978.6819999999999,0.0
128,342,4834.756,6,0.0,0.0,0.0,4114.422,0.0,0.0,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
129,774,10347.818999999998,10,0.0,0.0,0.0,8089.947,0.0,179.30000000000004,0.0,0.0,0.0,833.016,529.915,0.0,0.0,0.0,715.641,0.0
130,813,14528.04,12,0.0,0.0,0.0,13807.706000000004,0.0,0.0,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
131,704,9912.857,19,0.0,0.0,0.0,8089.947,0.0,98.16400000000002,0.0,0.0,0.0,572.037,437.068,0.0,0.0,0.0,715.641,0.0
132,926,15007.267000000002,23,0.0,0.0,0.0,13765.699000000004,0.0,567.697,0.0,0.0,0.0,0.0,673.871,0.0,0.0,0.0,0.0,0.0
133,1250,20198.068000000003,3,0.0,0.0,0.0,17621.059000000005,296.03499999999997,1344.364,0.0,0.0,0.0,30.397,906.2130000000001,0.0,0.0,0.0,0.0,0.0
134,809,12084.195000000003,18,0.0,0.0,0.0,9148.605000000001,0.0,1782.8809999999999,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
135,659,8713.004,19,0.0,0.0,0.0,6090.124,0.0,1118.835,0.0,0.0,0.0,0.0,788.4040000000001,0.0,0.0,0.0,715.641,0.0
136,865,13663.005999999998,13,0.0,0.0,0.0,11226.594000000003,0.0,1424.9940000000001,0.0,0.0,0.0,0.0,1011.4179999999999,0.0,0.0,0.0,0.0,0.0
137,585,11928.692000000001,23,0.0,0.0,0.0,6090.124,0.0,513.99,0.0,0.0,0.0,0.0,4608.937,0.0,0.0,0.0,715.641,0.0
138,144,575.083,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,138.015,0.0
139,2065,19723.366,11,0.0,0.0,0.0,12706.804999999997,384.698,5694.997000000001,0.0,0.0,0.0,160.475,673.871,0.0,0.0,0.0,102.52,0.0
140,365,8725.749,20,0.0,0.0,0.0,8005.414999999999,0.0,0.0,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
141,656,11230.625,0,0.0,0.0,0.0,7772.535,0.0,2305.381,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
142,519,9383.172,17,0.0,0.0,0.0,6090.124,0.0,1463.4479999999999,0.0,0.0,0.0,131.64,982.3189999999998,0.0,0.0,0.0,715.641,0.0
143,802,11733.696999999998,18,0.0,0.0,0.0,7772.535,0.0,2808.4530000000004,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
144,1245,18797.38,19,0.0,0.0,0.0,16626.151000000005,296.03499999999997,761.838,0.0,0.0,0.0,393.022,720.334,0.0,0.0,0.0,0.0,0.0
145,445,6221.82,18,0.0,0.0,0.0,813.1819999999999,0.0,2043.1509999999998,0.0,0.0,0.0,0.0,2649.8459999999995,0.0,0.0,0.0,715.641,0.0
146,184,931.439,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.52099999999996,641.918,0.0,0.0,0.0,0.0,0.0
147,770,16141.435000000001,17,0.0,0.0,0.0,14508.452000000008,0.0,480.274,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
148,944,12573.074,19,0.0,0.0,0.0,10323.097000000002,260.484,456.01399999999995,0.0,184.661,0.0,0.0,633.177,0.0,0.0,0.0,715.641,0.0
149,768,14911.550000000003,18,0.0,0.0,0.0,10416.873000000003,191.041,112.331,0.0,0.0,0.0,0.0,3928.2639999999988,0.0,0.0,0.0,263.041,0.0
150,927,9844.126,6,0.0,0.0,0.0,8089.947,0.0,98.16400000000002,0.0,0.0,0.0,503.30600000000004,437.068,0.0,0.0,0.0,715.641,0.0
151,575,9588.508000000002,13,0.0,0.0,0.0,7621.231,0.0,0.0,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,1530.209,0.0
152,501,10389.783,5,0.0,0.0,0.0,7621.231,0.0,271.507,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,2059.977,0.0
153,1050,15293.643,18,0.0,0.0,0.0,12437.668999999998,258.894,1427.954,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,732.058,0.0
154,1544,30887.544,18,0.0,0.0,0.0,8595.801000000001,0.0,0.0,0.0,21270.34,347.53200000000004,0.0,673.871,0.0,0.0,0.0,0.0,0.0
155,1301,20119.186999999998,20,0.0,0.0,0.0,15308.78800000001,0.0,0.0,0.0,0.0,0.0,0.0,4094.7580000000007,0.0,0.0,0.0,715.641,0.0
156,1373,18337.311,4,0.0,0.0,0.0,16447.598000000005,296.03499999999997,873.3439999999999,0.0,0.0,0.0,0.0,720.334,0.0,0.0,0.0,0.0,0.0
157,1558,9813.186000000002,19,0.0,0.0,0.0,8089.947,0.0,98.16400000000002,0.0,0.0,0.0,472.36600000000004,437.068,0.0,0.0,0.0,715.641,0.0
158,857,11668.177999999998,21,0.0,0.0,0.0,8086.3369999999995,0.0,2907.9700000000003,0.0,0.0,0.0,0.0,673.871,0.0,0.0,0.0,0.0,0.0
159,614,5288.438,21,0.0,0.0,0.0,1298.424,0.0,1103.3650000000002,0.0,0.0,0.0,0.0,2886.6489999999994,0.0,0.0,0.0,0.0,0.0
160,1049,11664.796999999999,17,0.0,0.0,0.0,9148.605000000001,0.0,1363.483,0.0,0.0,0.0,0.0,437.068,0.0,0.0,0.0,715.641,0.0
161,1698,18103.905,20,0.0,0.0,0.0,10073.828999999998,384.698,3914.0330000000004,0.0,0.0,0.0,392.848,368.58399999999995,0.0,0.0,0.0,2969.9129999999996,0.0
162,509,5545.975,10,0.0,0.0,0.0,813.1819999999999,0.0,1435.79,0.0,0.0,0.0,0.0,2581.362,0.0,0.0,0.0,715.641,0.0
