EdgeID,Highway
250675,residential
250676,residential
250677,residential
250679,residential
250684,unclassified
250685,unclassified
250686,unclassified
250687,unclassified
250688,track
250690,residential
250691,residential
250692,residential
250693,residential
250694,residential
250695,residential
250707,residential
250709,residential
250710,residential
250712,residential
250714,residential
250715,residential
250905,residential
250906,residential
250907,residential
250908,residential
250909,service
250914,residential
250915,residential
250922,residential
250927,residential
250928,residential
250929,residential
250930,residential
250935,residential
250936,residential
250937,residential
250943,service
250949,service
250983,residential
251365,secondary
251369,residential
251371,residential
251372,residential
251373,residential
251374,residential
251375,residential
251376,residential
251378,residential
251382,residential
251384,residential
251385,residential
251386,residential
251391,residential
251395,residential
251397,track
251398,residential
251399,residential
251400,residential
251401,residential
251402,residential
251403,residential
251405,residential
251406,residential
251407,residential
251408,residential
251409,residential
251410,residential
251411,residential
251412,residential
251413,residential
251414,residential
251415,residential
251426,tertiary
251427,tertiary
251428,tertiary
251796,residential
251804,residential
251805,residential
251809,secondary
251810,secondary
251811,secondary
251821,secondary
251822,tertiary
251823,primary
251824,primary
251825,primary
251826,primary
251827,primary
251840,secondary
251841,secondary
251842,secondary
252005,primary
252006,primary
252007,primary
252008,primary
252009,primary
252010,primary
252011,primary
252012,primary
252013,primary
252031,residential
252032,residential
252039,residential
252040,residential
252041,residential
252042,residential
252043,residential
252044,residential
252083,unclassified
252084,unclassified
252085,unclassified
252185,secondary
252193,primary
252680,primary
252681,primary
252693,residential
252701,residential
252702,residential
252704,residential
252705,residential
252706,residential
252707,residential
252895,primary
252896,primary
252897,primary
252898,primary
252901,primary
252903,primary
252904,primary
252905,primary
252906,primary
252907,primary
253339,unclassified
253522,primary
253523,primary
253524,primary
253554,tertiary
253574,secondary
253575,secondary
254116,primary
254117,primary
254118,primary
254353,primary
254354,primary
254355,secondary
254356,secondary
254357,secondary
254358,secondary
254849,primary_link
254850,residential
254851,residential
254852,residential
254853,residential
254854,residential
254858,unclassified
254859,unclassified
254860,unclassified
254861,unclassified
254862,residential
254863,residential
254864,residential
254865,residential
254866,residential
254867,residential
254868,residential
254869,residential
254870,residential
254872,unclassified
254875,residential
254880,residential
254881,service
254882,primary_link
254883,primary_link
254885,residential
254887,residential
254888,residential
254889,residential
254890,residential
254891,residential
254892,residential
254893,residential
254894,residential
254895,residential
254896,residential
254897,residential
254905,residential
254906,residential
255007,residential
255304,primary
255305,primary
255306,primary
255307,primary
255706,motorway
255707,motorway_link
255708,motorway
255709,primary
255710,primary
255711,primary
255712,primary
255713,primary
255714,primary
255715,primary
255716,primary
255717,primary
255718,primary
255719,primary
255720,primary
255721,primary
255722,primary
255723,primary
255724,primary
255725,primary
255726,primary
255727,primary
255728,primary
255729,primary
255731,primary
255732,primary
255733,primary_link
255734,primary
255735,primary
255736,primary
255737,primary
255738,primary
255769,primary
255775,residential
255786,residential
255787,residential
255788,residential
255789,residential
255796,residential
255797,residential
255799,residential
255800,residential
255801,residential
255804,residential
255805,residential
255806,residential
255811,residential
