EdgeID,Length(m)(poly),Hour_of_Day,time_poly(s)
135663,106.257,14.0,16.5
135663,106.257,15.0,17.77777777777778
135663,106.257,16.0,20.583333333333332
135663,106.257,17.0,18.727272727272727
135663,106.257,18.0,18.526315789473685
135663,106.257,19.0,18.133333333333333
135663,106.257,20.0,17.285714285714285
135663,106.257,21.0,19.75
135663,106.257,22.0,16.3
135663,106.257,23.0,18.0625
135664,151.194,0.0,
135664,151.194,1.0,
135664,151.194,2.0,15.0
135664,151.194,3.0,
135664,151.194,4.0,
135664,151.194,5.0,20.0
135664,151.194,7.0,
135664,151.194,8.0,
135664,151.194,9.0,
135664,151.194,10.0,15.0
135664,151.194,11.0,15.666666666666666
135664,151.194,12.0,14.5
135664,151.194,13.0,13.25
135664,151.194,14.0,16.5
135664,151.194,15.0,15.0
135664,151.194,17.0,
135664,151.194,18.0,12.0
135664,151.194,19.0,15.0
135664,151.194,20.0,15.0
135664,151.194,21.0,
135664,151.194,22.0,
135664,151.194,23.0,
135665,38.341,4.0,
135665,38.341,6.0,
135665,38.341,7.0,
135665,38.341,14.0,
135665,38.341,15.0,
135665,38.341,18.0,
135665,38.341,19.0,
135665,38.341,20.0,
135665,38.341,21.0,
135665,38.341,22.0,
135665,38.341,23.0,10.0
135666,282.128,4.0,12.0
135666,282.128,6.0,11.0
135666,282.128,7.0,27.0
135666,282.128,14.0,
135666,282.128,15.0,11.0
135666,282.128,18.0,19.333333333333332
135666,282.128,19.0,17.2
135666,282.128,20.0,27.0
135666,282.128,21.0,18.4
135666,282.128,22.0,20.0
135666,282.128,23.0,19.5
135667,138.214,4.0,13.0
135667,138.214,6.0,11.0
135667,138.214,7.0,
135667,138.214,14.0,
135667,138.214,15.0,9.0
135667,138.214,18.0,
135667,138.214,19.0,13.0
135667,138.214,20.0,
135667,138.214,21.0,14.0
135667,138.214,22.0,25.0
135667,138.214,23.0,14.0
135668,163.158,4.0,12.0
135668,163.158,6.0,
135668,163.158,7.0,15.5
135668,163.158,14.0,20.0
135668,163.158,15.0,13.0
135668,163.158,18.0,14.333333333333334
135668,163.158,19.0,13.6
135668,163.158,20.0,11.0
135668,163.158,21.0,12.0
135668,163.158,22.0,13.0
135668,163.158,23.0,20.0
135669,16.237,4.0,
135669,16.237,6.0,
135669,16.237,7.0,
135669,16.237,14.0,
135669,16.237,15.0,
135669,16.237,18.0,
135669,16.237,19.0,
135669,16.237,20.0,
135669,16.237,21.0,
135669,16.237,22.0,
135669,16.237,23.0,
135670,18.476,4.0,
135670,18.476,6.0,
135670,18.476,7.0,
135670,18.476,14.0,
135670,18.476,15.0,
135670,18.476,18.0,
135670,18.476,19.0,
135670,18.476,20.0,
135670,18.476,21.0,14.0
135670,18.476,22.0,
135670,18.476,23.0,
135671,481.265,0.0,18.5
135671,481.265,1.0,20.0
135671,481.265,2.0,21.0
135671,481.265,3.0,19.5
135671,481.265,4.0,19.666666666666668
135671,481.265,5.0,20.666666666666668
135671,481.265,6.0,23.2
135671,481.265,7.0,20.555555555555557
135671,481.265,8.0,20.8
135671,481.265,9.0,21.357142857142858
135671,481.265,10.0,22.23076923076923
135671,481.265,11.0,19.75
135671,481.265,12.0,60.63636363636363
135671,481.265,13.0,23.545454545454547
135671,481.265,14.0,22.0625
135671,481.265,15.0,20.4
135671,481.265,16.0,19.0
135671,481.265,17.0,24.916666666666668
135671,481.265,18.0,22.0
135671,481.265,19.0,19.857142857142858
135671,481.265,20.0,19.923076923076923
135671,481.265,21.0,19.2
135671,481.265,22.0,18.5
135671,481.265,23.0,21.307692307692307
135748,79.015,0.0,19.0
135748,79.015,1.0,
135748,79.015,2.0,25.5
135748,79.015,3.0,29.0
135748,79.015,4.0,
135748,79.015,5.0,27.0
135748,79.015,6.0,24.5
135748,79.015,7.0,50.0
135748,79.015,8.0,22.0
135748,79.015,9.0,
135748,79.015,10.0,34.666666666666664
135748,79.015,11.0,34.666666666666664
135748,79.015,12.0,26.666666666666668
135748,79.015,13.0,30.0
135748,79.015,14.0,69.0
135748,79.015,15.0,123.0
135748,79.015,16.0,
135748,79.015,17.0,40.0
135748,79.015,18.0,31.333333333333332
135748,79.015,19.0,31.0
135748,79.015,20.0,24.75
135748,79.015,21.0,23.2
135748,79.015,22.0,25.0
135748,79.015,23.0,
135749,37.431,2.0,23.0
135749,37.431,6.0,
135749,37.431,11.0,
135749,37.431,15.0,
135749,37.431,16.0,
135749,37.431,17.0,
135749,37.431,18.0,
135749,37.431,20.0,45.0
135749,37.431,21.0,
135750,36.636,0.0,29.666666666666668
135750,36.636,1.0,
135750,36.636,2.0,35.333333333333336
135750,36.636,3.0,35.0
135750,36.636,4.0,
135750,36.636,5.0,43.0
135750,36.636,6.0,
135750,36.636,7.0,56.75
135750,36.636,8.0,81.5
135750,36.636,9.0,560.5
135750,36.636,10.0,34.0
135750,36.636,11.0,112.0
135750,36.636,12.0,38.2
135750,36.636,13.0,38.0
135750,36.636,14.0,
135750,36.636,15.0,
135750,36.636,16.0,468.5
135750,36.636,17.0,
135750,36.636,18.0,37.75
135750,36.636,19.0,42.666666666666664
135750,36.636,20.0,33.666666666666664
135750,36.636,21.0,49.625
135750,36.636,22.0,34.6
135750,36.636,23.0,37.0
135751,9.239,6.0,31.0
135751,9.239,15.0,60.0
135751,9.239,16.0,
135751,9.239,17.0,
135751,9.239,18.0,111.0
135751,9.239,20.0,
135751,9.239,21.0,
135752,54.006,6.0,
135752,54.006,15.0,
135752,54.006,16.0,
135752,54.006,17.0,
135752,54.006,18.0,
135752,54.006,20.0,
135752,54.006,21.0,28.0
135753,12.634,6.0,
135753,12.634,15.0,
135753,12.634,16.0,
135753,12.634,17.0,
135753,12.634,18.0,59.0
135753,12.634,20.0,
135753,12.634,21.0,
135767,31.066,3.0,
135767,31.066,15.0,27.0
135767,31.066,20.0,
135779,15.142,7.0,24.0
135779,15.142,17.0,
135779,15.142,20.0,
135788,166.948,0.0,98.0
135788,166.948,11.0,
135788,166.948,13.0,
135788,166.948,21.0,20.0
135789,49.678,0.0,
135789,49.678,11.0,
135789,49.678,13.0,
135789,49.678,21.0,
135790,45.292,1.0,109.0
135790,45.292,2.0,
135790,45.292,3.0,
135790,45.292,4.0,
135790,45.292,5.0,
135790,45.292,6.0,
135790,45.292,7.0,
135790,45.292,8.0,28.0
135790,45.292,9.0,
135790,45.292,11.0,
135790,45.292,12.0,
135790,45.292,14.0,
135790,45.292,16.0,
135790,45.292,18.0,
135790,45.292,19.0,
135790,45.292,20.0,32.0
135790,45.292,21.0,
135790,45.292,22.0,
135790,45.292,23.0,
135791,47.694,1.0,
135791,47.694,2.0,
135791,47.694,3.0,
135791,47.694,4.0,
135791,47.694,5.0,
135791,47.694,6.0,
135791,47.694,7.0,21.0
135791,47.694,8.0,
135791,47.694,9.0,17.0
135791,47.694,11.0,
135791,47.694,12.0,
135791,47.694,14.0,
135791,47.694,16.0,
135791,47.694,18.0,
135791,47.694,19.0,
135791,47.694,20.0,
135791,47.694,21.0,
135791,47.694,22.0,
135791,47.694,23.0,
135792,7.123,1.0,
135792,7.123,2.0,
135792,7.123,3.0,
135792,7.123,4.0,
135792,7.123,5.0,
135792,7.123,6.0,
135792,7.123,7.0,
135792,7.123,8.0,
135792,7.123,9.0,
135792,7.123,11.0,
135792,7.123,12.0,
135792,7.123,14.0,
135792,7.123,16.0,
135792,7.123,18.0,
135792,7.123,19.0,
135792,7.123,20.0,
135792,7.123,21.0,
135792,7.123,22.0,
135792,7.123,23.0,
135793,143.738,1.0,16.0
135793,143.738,2.0,29.0
135793,143.738,3.0,37.0
135793,143.738,4.0,36.0
135793,143.738,5.0,24.0
135793,143.738,6.0,29.0
135793,143.738,7.0,
135793,143.738,8.0,
135793,143.738,9.0,13.0
135793,143.738,11.0,31.0
135793,143.738,12.0,25.2
135793,143.738,14.0,34.0
135793,143.738,16.0,30.5
135793,143.738,18.0,15.0
135793,143.738,19.0,21.5
135793,143.738,20.0,34.0
135793,143.738,21.0,33.0
135793,143.738,22.0,22.5
135793,143.738,23.0,29.0
135794,117.515,1.0,27.0
135794,117.515,2.0,
135794,117.515,3.0,
135794,117.515,4.0,
135794,117.515,5.0,
135794,117.515,7.0,13.0
135794,117.515,8.0,17.0
135794,117.515,9.0,18.5
135794,117.515,11.0,
135794,117.515,12.0,25.0
135794,117.515,14.0,
135794,117.515,15.0,
135794,117.515,16.0,
135794,117.515,18.0,
135794,117.515,19.0,
135794,117.515,20.0,19.0
135794,117.515,21.0,
135794,117.515,22.0,18.0
135794,117.515,23.0,
135795,12.202,1.0,
135795,12.202,2.0,
135795,12.202,3.0,
135795,12.202,4.0,
135795,12.202,5.0,
135795,12.202,7.0,
135795,12.202,8.0,
135795,12.202,9.0,
135795,12.202,11.0,
135795,12.202,12.0,
135795,12.202,14.0,
135795,12.202,15.0,
135795,12.202,16.0,
135795,12.202,18.0,14.0
135795,12.202,19.0,21.0
135795,12.202,20.0,
135795,12.202,21.0,
135795,12.202,22.0,
135795,12.202,23.0,
135796,194.108,1.0,
135796,194.108,2.0,25.0
135796,194.108,3.0,13.0
135796,194.108,4.0,34.0
135796,194.108,5.0,23.0
135796,194.108,7.0,24.0
135796,194.108,8.0,24.0
135796,194.108,9.0,27.5
135796,194.108,11.0,21.0
135796,194.108,12.0,19.75
135796,194.108,14.0,30.0
135796,194.108,15.0,38.0
135796,194.108,16.0,15.0
135796,194.108,18.0,
135796,194.108,19.0,24.0
135796,194.108,20.0,31.5
135796,194.108,21.0,31.0
135796,194.108,22.0,21.5
135796,194.108,23.0,20.0
135797,22.143,2.0,
135798,39.641,2.0,
135799,63.581,2.0,
135800,26.919,0.0,
135800,26.919,1.0,
135800,26.919,3.0,
135800,26.919,5.0,
135800,26.919,6.0,
135800,26.919,7.0,
135800,26.919,11.0,
135800,26.919,13.0,18.0
135800,26.919,14.0,
135800,26.919,15.0,
135800,26.919,17.0,
135800,26.919,18.0,
135800,26.919,19.0,
135800,26.919,20.0,
135800,26.919,21.0,
135800,26.919,22.0,
135801,69.834,1.0,
135801,69.834,2.0,
135801,69.834,3.0,
135801,69.834,4.0,
135801,69.834,5.0,
135801,69.834,6.0,
135801,69.834,7.0,
135801,69.834,8.0,
135801,69.834,9.0,
135801,69.834,11.0,
135801,69.834,12.0,31.0
135801,69.834,14.0,
135801,69.834,16.0,
135801,69.834,18.0,
135801,69.834,19.0,
135801,69.834,20.0,
135801,69.834,21.0,
135801,69.834,22.0,
135801,69.834,23.0,
135803,41.995,1.0,13.0
135803,41.995,2.0,
135803,41.995,3.0,
135803,41.995,4.0,
135803,41.995,5.0,
135803,41.995,7.0,
135803,41.995,8.0,
135803,41.995,9.0,
135803,41.995,11.0,
135803,41.995,12.0,55.0
135803,41.995,14.0,
135803,41.995,15.0,
135803,41.995,16.0,
135803,41.995,18.0,12.0
135803,41.995,19.0,19.0
135803,41.995,20.0,
135803,41.995,21.0,
135803,41.995,22.0,
135803,41.995,23.0,
135805,83.172,18.0,
135805,83.172,19.0,127.0
135806,111.542,18.0,
135807,132.369,17.0,191.0
135807,132.369,18.0,
135808,272.472,17.0,53.0
135808,272.472,18.0,989.0
135809,60.987,17.0,
135810,210.202,0.0,
135811,205.765,0.0,71.0
135812,246.64,0.0,17.0
135813,246.039,3.0,327.0
135813,246.039,17.0,20.0
135813,246.039,20.0,92.0
135814,98.018,17.0,49.0
135815,76.175,13.0,
135815,76.175,17.0,
135816,2.549,13.0,
135817,83.9,13.0,91.0
135818,79.742,13.0,
135819,157.124,8.0,90.0
135819,157.124,13.0,45.0
135820,78.125,8.0,
135820,78.125,11.0,381.0
135820,78.125,13.0,
135821,139.048,8.0,49.0
135821,139.048,11.0,
135821,139.048,13.0,
135822,271.984,11.0,32.0
135822,271.984,13.0,44.0
135823,16.66,0.0,
135823,16.66,1.0,
135823,16.66,2.0,16.0
135823,16.66,3.0,15.0
135823,16.66,4.0,
135823,16.66,5.0,
135823,16.66,6.0,
135823,16.66,7.0,
135823,16.66,8.0,
135823,16.66,9.0,
135823,16.66,10.0,
135823,16.66,11.0,
135823,16.66,12.0,
135823,16.66,13.0,
135823,16.66,14.0,1306.0
135823,16.66,16.0,
135823,16.66,17.0,
135823,16.66,18.0,
135823,16.66,19.0,882.0
135823,16.66,20.0,
135823,16.66,21.0,
135823,16.66,22.0,119.0
135823,16.66,23.0,16.0
135825,105.21,0.0,13.0
135825,105.21,1.0,615.0
135825,105.21,2.0,
135825,105.21,3.0,19.333333333333332
135825,105.21,4.0,23.0
135825,105.21,5.0,13.0
135825,105.21,6.0,
135825,105.21,7.0,12.0
135825,105.21,8.0,14.333333333333334
135825,105.21,9.0,23.0
135825,105.21,10.0,16.0
135825,105.21,11.0,20.5
135825,105.21,12.0,82.5
135825,105.21,13.0,14.0
135825,105.21,14.0,93.5
135825,105.21,16.0,15.0
135825,105.21,17.0,14.666666666666666
135825,105.21,18.0,18.0
135825,105.21,19.0,36.0
135825,105.21,20.0,15.0
135825,105.21,21.0,32.0
135825,105.21,22.0,18.0
135825,105.21,23.0,23.666666666666668
135826,235.038,0.0,39.5
135826,235.038,1.0,16.0
135826,235.038,2.0,31.0
135826,235.038,3.0,96.33333333333333
135826,235.038,4.0,
135826,235.038,5.0,15.0
135826,235.038,6.0,16.0
135826,235.038,7.0,15.0
135826,235.038,8.0,15.333333333333334
135826,235.038,9.0,39.0
135826,235.038,10.0,16.0
135826,235.038,11.0,19.5
135826,235.038,12.0,
135826,235.038,13.0,22.0
135826,235.038,14.0,21.0
135826,235.038,16.0,39.0
135826,235.038,17.0,74.0
135826,235.038,18.0,18.25
135826,235.038,19.0,16.25
135826,235.038,20.0,43.5
135826,235.038,21.0,
135826,235.038,22.0,13.5
135826,235.038,23.0,39.333333333333336
135827,19.204,0.0,
135827,19.204,1.0,
135827,19.204,2.0,
135827,19.204,3.0,
135827,19.204,4.0,
135827,19.204,5.0,
135827,19.204,6.0,
135827,19.204,7.0,
135827,19.204,8.0,
135827,19.204,9.0,
135827,19.204,10.0,
135827,19.204,11.0,
135827,19.204,12.0,327.0
135827,19.204,13.0,
135827,19.204,14.0,
135827,19.204,16.0,
135827,19.204,17.0,
135827,19.204,18.0,
135827,19.204,19.0,30.0
135827,19.204,20.0,
135827,19.204,21.0,
135827,19.204,22.0,
135827,19.204,23.0,
135828,193.822,0.0,21.0
135828,193.822,1.0,
135828,193.822,2.0,256.0
135828,193.822,3.0,23.0
135828,193.822,4.0,23.0
135828,193.822,5.0,29.0
135828,193.822,6.0,20.5
135828,193.822,7.0,21.0
135828,193.822,8.0,21.333333333333332
135828,193.822,9.0,
135828,193.822,10.0,18.0
135828,193.822,11.0,22.5
135828,193.822,13.0,32.0
135828,193.822,14.0,29.5
135828,193.822,16.0,
135828,193.822,17.0,29.25
135828,193.822,18.0,23.4
135828,193.822,19.0,78.0
135828,193.822,20.0,27.666666666666668
135828,193.822,21.0,75.5
135828,193.822,22.0,27.666666666666668
135828,193.822,23.0,29.5
135829,82.715,0.0,
135829,82.715,1.0,
135829,82.715,3.0,29.0
135829,82.715,4.0,
135829,82.715,5.0,
135829,82.715,6.0,
135829,82.715,7.0,
135829,82.715,8.0,
135829,82.715,9.0,
135829,82.715,10.0,
135829,82.715,11.0,67.0
135829,82.715,13.0,
135829,82.715,14.0,
135829,82.715,16.0,
135829,82.715,17.0,
135829,82.715,18.0,
135829,82.715,19.0,
135829,82.715,20.0,
135829,82.715,21.0,
135829,82.715,22.0,
135829,82.715,23.0,
135830,63.975,0.0,74.0
135830,63.975,1.0,30.0
135830,63.975,3.0,107.0
135830,63.975,4.0,
135830,63.975,5.0,
135830,63.975,6.0,
135830,63.975,7.0,
135830,63.975,8.0,110.0
135830,63.975,10.0,34.0
135830,63.975,11.0,19.0
135830,63.975,13.0,86.0
135830,63.975,14.0,
135830,63.975,17.0,
135830,63.975,18.0,23.0
135830,63.975,19.0,
135830,63.975,20.0,40.5
135830,63.975,21.0,132.0
135830,63.975,22.0,
135830,63.975,23.0,53.0
135831,97.714,0.0,17.333333333333332
135831,97.714,1.0,
135831,97.714,3.0,18.0
135831,97.714,4.0,
135831,97.714,5.0,
135831,97.714,6.0,43.0
135831,97.714,7.0,70.0
135831,97.714,8.0,30.0
135831,97.714,10.0,
135831,97.714,11.0,
135831,97.714,12.0,90.0
135831,97.714,13.0,
135831,97.714,14.0,81.5
135831,97.714,17.0,
135831,97.714,18.0,
135831,97.714,19.0,33.0
135831,97.714,20.0,
135831,97.714,22.0,244.33333333333334
135831,97.714,23.0,21.0
135834,606.572,0.0,24.0
135834,606.572,1.0,45.0
135834,606.572,3.0,32.0
135834,606.572,5.0,25.0
135834,606.572,6.0,40.5
135834,606.572,7.0,21.0
135834,606.572,11.0,36.5
135834,606.572,13.0,19.0
135834,606.572,14.0,29.0
135834,606.572,15.0,36.333333333333336
135834,606.572,17.0,32.5
135834,606.572,18.0,31.5
135834,606.572,19.0,36.5
135834,606.572,20.0,33.0
135834,606.572,21.0,29.0
135834,606.572,22.0,25.333333333333332
135835,691.443,0.0,34.0
135835,691.443,1.0,57.0
135835,691.443,3.0,48.0
135835,691.443,4.0,56.0
135835,691.443,7.0,64.0
135835,691.443,8.0,71.0
135835,691.443,9.0,51.0
135835,691.443,11.0,41.0
135835,691.443,12.0,51.0
135835,691.443,14.0,48.0
135835,691.443,15.0,66.0
135835,691.443,16.0,67.0
135835,691.443,17.0,64.5
135835,691.443,18.0,40.0
135835,691.443,19.0,47.5
135835,691.443,20.0,82.71428571428571
135835,691.443,21.0,51.0
135835,691.443,23.0,40.0
135836,36.919,0.0,12.0
135836,36.919,1.0,
135836,36.919,3.0,
135836,36.919,4.0,
135836,36.919,7.0,
135836,36.919,8.0,
135836,36.919,9.0,
135836,36.919,11.0,
135836,36.919,12.0,
135836,36.919,14.0,
135836,36.919,15.0,
135836,36.919,16.0,
135836,36.919,17.0,
135836,36.919,18.0,11.0
135836,36.919,19.0,
135836,36.919,20.0,
135836,36.919,21.0,
135836,36.919,23.0,
135837,127.698,0.0,
135837,127.698,1.0,15.0
135837,127.698,3.0,
135837,127.698,4.0,15.0
135837,127.698,7.0,12.0
135837,127.698,8.0,12.5
135837,127.698,9.0,
135837,127.698,11.0,13.0
135837,127.698,12.0,13.5
135837,127.698,14.0,
135837,127.698,15.0,11.0
135837,127.698,16.0,
135837,127.698,17.0,13.0
135837,127.698,18.0,
135837,127.698,19.0,15.0
135837,127.698,20.0,21.333333333333332
135837,127.698,21.0,11.0
135837,127.698,23.0,
135838,125.144,0.0,13.0
135838,125.144,1.0,14.0
135838,125.144,3.0,34.0
135838,125.144,4.0,
135838,125.144,7.0,25.0
135838,125.144,8.0,
135838,125.144,9.0,
135838,125.144,11.0,15.0
135838,125.144,12.0,
135838,125.144,14.0,19.0
135838,125.144,15.0,
135838,125.144,16.0,12.0
135838,125.144,17.0,
135838,125.144,18.0,10.0
135838,125.144,19.0,
135838,125.144,20.0,16.333333333333332
135838,125.144,21.0,12.0
135838,125.144,23.0,21.0
135839,16.02,0.0,
135839,16.02,1.0,
135839,16.02,3.0,
135839,16.02,4.0,
135839,16.02,7.0,
135839,16.02,8.0,
135839,16.02,9.0,
135839,16.02,11.0,
135839,16.02,12.0,11.0
135839,16.02,14.0,
135839,16.02,15.0,
135839,16.02,16.0,
135839,16.02,17.0,
135839,16.02,18.0,
135839,16.02,19.0,20.0
135839,16.02,20.0,20.5
135839,16.02,21.0,
135839,16.02,23.0,
135840,124.331,0.0,
135840,124.331,1.0,
135840,124.331,3.0,
135840,124.331,4.0,19.0
135840,124.331,7.0,14.0
135840,124.331,8.0,14.0
135840,124.331,9.0,19.0
135840,124.331,11.0,
135840,124.331,12.0,11.0
135840,124.331,14.0,14.0
135840,124.331,15.0,
135840,124.331,16.0,13.0
135840,124.331,17.0,39.0
135840,124.331,18.0,
135840,124.331,19.0,17.0
135840,124.331,20.0,15.0
135840,124.331,21.0,
135840,124.331,23.0,12.0
135841,344.081,0.0,21.0
135841,344.081,1.0,21.0
135841,344.081,3.0,21.0
135841,344.081,4.0,30.0
135841,344.081,7.0,25.5
135841,344.081,8.0,22.5
135841,344.081,9.0,21.0
135841,344.081,11.0,29.0
135841,344.081,12.0,19.0
135841,344.081,14.0,
135841,344.081,15.0,38.0
135841,344.081,16.0,14.0
135841,344.081,17.0,38.5
135841,344.081,18.0,24.0
135841,344.081,19.0,19.0
135841,344.081,20.0,21.0
135841,344.081,21.0,23.0
135841,344.081,23.0,
135846,66.238,2.0,
135846,66.238,4.0,154.0
135846,66.238,11.0,109.0
135846,66.238,20.0,95.0
135847,94.072,2.0,27.0
135847,94.072,3.0,138.0
135847,94.072,4.0,
135847,94.072,11.0,172.0
135847,94.072,12.0,859.0
135847,94.072,20.0,
135847,94.072,22.0,50.0
135847,94.072,23.0,151.0
135869,87.138,20.0,
135869,87.138,22.0,
135870,94.014,22.0,17.0
135871,102.65,22.0,
135873,93.428,19.0,1155.0
135874,95.309,19.0,
136171,113.643,20.0,130.0
136252,36.564,17.0,
136252,36.564,19.0,
136252,36.564,20.0,
136252,36.564,21.0,
136253,85.339,17.0,
136253,85.339,19.0,
136253,85.339,20.0,63.0
136253,85.339,21.0,
136254,421.699,19.0,21.0
136254,421.699,21.0,33.0
136255,310.062,19.0,21.0
136255,310.062,21.0,19.0
136256,162.927,19.0,10.0
136256,162.927,21.0,14.0
136629,428.701,13.0,
136632,26.751,2.0,
136632,26.751,12.0,
136632,26.751,17.0,26.0
136632,26.751,18.0,
136632,26.751,19.0,
136632,26.751,22.0,
136632,26.751,23.0,16.0
136633,62.813,2.0,
136633,62.813,12.0,
136633,62.813,17.0,
136633,62.813,18.0,
136633,62.813,19.0,15.0
136633,62.813,22.0,12.0
136633,62.813,23.0,10.0
136638,184.363,13.0,
136641,42.893,13.0,
136642,38.348,2.0,
136642,38.348,12.0,
136642,38.348,17.0,
136642,38.348,18.0,15.0
136642,38.348,19.0,
136642,38.348,22.0,
136642,38.348,23.0,
136645,206.191,13.0,41.0
136646,4.399,0.0,
136646,4.399,2.0,
136646,4.399,3.0,26.0
136646,4.399,4.0,
136646,4.399,6.0,
136646,4.399,8.0,
136646,4.399,10.0,
136646,4.399,12.0,
136646,4.399,13.0,
136646,4.399,14.0,
136646,4.399,16.0,
136646,4.399,17.0,
136646,4.399,18.0,
136646,4.399,19.0,
136646,4.399,20.0,
136646,4.399,21.0,
136646,4.399,22.0,
136646,4.399,23.0,
137090,85.583,0.0,26.0
137094,116.637,12.0,
137094,116.637,17.0,83.0
137094,116.637,19.0,
137095,4.969,1.0,
137095,4.969,3.0,
137095,4.969,7.0,
137095,4.969,8.0,
137095,4.969,11.0,
137095,4.969,18.0,
137095,4.969,19.0,
137095,4.969,20.0,
137095,4.969,21.0,
137096,163.734,1.0,28.0
137096,163.734,8.0,
137096,163.734,18.0,
137096,163.734,19.0,38.0
137099,91.341,8.0,58.0
137099,91.341,18.0,76.0
137101,27.94,18.0,
137101,27.94,21.0,
137102,114.388,18.0,
137102,114.388,21.0,
137103,93.027,18.0,
137103,93.027,21.0,
137125,111.849,0.0,13.0
137125,111.849,1.0,
137125,111.849,2.0,
137125,111.849,4.0,9.0
137125,111.849,5.0,10.0
137125,111.849,8.0,21.0
137125,111.849,9.0,10.0
137125,111.849,10.0,17.75
137125,111.849,11.0,11.5
137125,111.849,12.0,19.333333333333332
137125,111.849,13.0,10.666666666666666
137125,111.849,14.0,11.0
137125,111.849,15.0,13.0
137125,111.849,17.0,10.0
137125,111.849,18.0,14.0
137125,111.849,19.0,18.0
137125,111.849,20.0,14.5
137125,111.849,21.0,19.0
137125,111.849,22.0,
137125,111.849,23.0,
137129,37.947,10.0,
137342,25.152,10.0,
