,EdgeID,Length(m)(poly),from_node,to_node,weight
5068,246572,121.868,52258,52268,"[3.466666667, 3.466666667, 3.466666667, 3.466666667, 3.466666667, 3.466666667, 3.466666667, 3.466666667, 3.466666667, 3.466666667, 7.453703704, 7.453703704, 7.453703704, 7.453703704, 5.208333333, 8.595679012, 8.595679012, 10.054418455, 10.054418455, 10.619791665000001, 10.619791665000001, 10.619791665000001, 2.74691358, 5.7407407410000015]"
5069,246573,94.572,52230,52268,"[2.6777777780000003, 2.6777777780000003, 2.6777777780000003, 2.6777777780000003, 2.6777777780000003, 2.6777777780000003, 2.6777777780000003, 2.6777777780000003, 2.6777777780000003, 2.6777777780000003, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 6.388888889, 5.8728780865, 5.8728780865, 10.06193145, 10.06193145, 10.829861115, 10.829861115, 10.829861115, 3.387345679, 4.537037037]"
5070,246581,29.633000000000003,105165,173329,"[5.902777778, 5.902777778, 5.902777778, 5.902777778, 5.902777778, 6.037037037, 3.4706790124999998, 10.59444444, 8.2251194995, 8.75, 8.75, 5.3147321430000005, 10.2020202, 9.508744855, 6.4031339030000005, 6.335298473500001, 7.5, 8.1523569025, 7.0783730160000005, 5.277777778, 7.847222222, 7.905625367666667, 7.081078644, 1.037037037]"
5071,246582,67.42399999999999,9133,105151,"[9.583186361055557, 12.983275769277776, 9.030293009909089, 12.1709215178, 8.4193209877, 11.062086639833334, 9.102791949214286, 9.987055501740743, 10.15033861867742, 9.124853027933334, 9.12131963409524, 10.08010706075, 8.833421767458331, 9.154723324199999, 10.322364082304345, 9.336646695294117, 9.15394503925, 9.133413786685715, 9.627630229586208, 10.882650245939397, 9.951713815, 11.045945924607143, 10.66589261177778, 10.278685547941178]"
5072,246583,14.624,105147,105157,"[10.8619047626, 9.598901098799999, 14.09259259, 7.789021163999999, 10.351673791, 12.609296568166668, 9.7033950623, 10.34288606042857, 11.34259259, 10.982353627, 9.440840795000002, 8.892746912749999, 11.2291806958, 10.697156084933335, 11.741020976249999, 11.1341049398, 11.14372322957143, 12.559127783048936, 13.133419458637785, 11.434998061906773, 11.193318708705883, 12.778206447333334, 10.371165318388888, 9.016474266272725]"
5073,246584,88.39399999999999,46836,178373,"[20.736882715, 17.03703704, 23.148148145, 21.86213992, 9.110924055, 9.110924055, 23.51851852, 21.812169313492067, 21.317129629735042, 21.9313271608642, 18.603819445288888, 21.13095238, 22.61574074, 22.6574074075, 20.700231481666666, 22.888888886666667, 18.875440916555554, 16.97594997485714, 16.4598765424, 19.333664022857143, 19.370899469199998, 22.04861111, 21.947530864, 25.3125]"
5074,246585,156.506,9133,173887,"[10.054523074166667, 14.50510116627778, 10.608327823083334, 12.904541445857143, 10.458994708749998, 11.265128966999999, 11.561876780538464, 11.720880097572394, 11.539849605593751, 11.909979424156377, 11.831162338128207, 11.40869644164706, 10.653608142045455, 10.048666225666668, 11.406918564869567, 11.0866169415, 10.306625173321427, 10.46999812268421, 11.092522446424244, 12.131675355382352, 11.794945988312499, 11.975444591833332, 11.81851851865, 10.498213124631578]"
5075,246586,106.963,46833,173887,"[12.626971879666668, 15.193972907722221, 13.456790122916665, 16.600529100714287, 12.902848807285713, 12.507275131857142, 13.866512345153843, 14.381047454305557, 14.467265244690237, 13.778711825941519, 13.371438745960113, 13.95642857135, 12.685079966363638, 12.778335048666666, 12.779465663692308, 13.590620712444442, 11.792315596774188, 12.34309081782927, 13.878904788242426, 14.0758591755, 15.402940220052628, 14.033630597612905, 15.25673400690909, 13.210160818947367]"
5076,246587,114.913,46741,123780,"[7.472222223499999, 7.781250000333334, 14.04320988, 14.04320988, 14.04320988, 14.04320988, 10.7341269865, 14.375, 9.009259259666669, 8.796296296, 10.648809524999999, 10.648809524999999, 10.648809524999999, 10.648809524999999, 10.648709314333333, 5.212962963, 8.234326774625, 8.671891534, 10.0041666666, 6.952994661999999, 10.025903881333333, 9.1024305535, 1.6675627240000002, 1.6675627240000002]"
5077,246588,26.090999999999998,46739,46741,"[13.47222222, 7.912037038666668, 14.58333333, 14.58333333, 14.58333333, 14.58333333, 12.11805556, 14.635416665000001, 10.888888889499999, 6.689814815, 9.902116402499999, 9.902116402499999, 9.902116402499999, 9.902116402499999, 9.564814814, 4.162037037, 7.9610018, 7.689065255600001, 13.611111110000001, 6.815287511, 10.189594354, 8.320601852, 1.505376344, 1.505376344]"
5078,246589,66.921,46742,123780,"[10.828703702, 8.5939814806, 11.161265432, 11.161265432, 11.161265432, 11.161265432, 11.423611113500002, 14.368055555000002, 10.679320988, 10.145833333999999, 11.1061507925, 5.9259259260000015, 5.9259259260000015, 5.152777778, 11.2943462408, 5.7934347630000005, 9.153409090999999, 9.667575222777778, 10.5603877305, 7.695213476125, 9.1196873498, 10.310185187250001, 4.485281126666666, 10.64814815]"
5079,246590,55.662,46754,175799,"[1.5025252530000002, 1.5025252530000002, 1.5025252530000002, 1.5025252530000002, 1.5025252530000002, 2.694444444, 4.711925287500001, 3.898989899, 4.669728034249999, 3.145833333, 3.145833333, 3.268115942, 3.268115942, 5.532417075666667, 3.611111111, 3.5467884830000003, 3.257575758, 4.7400909680000005, 2.346230159, 1.623931624, 9.465020576, 5.569488236666667, 7.152182539, 7.152182539]"
5080,246591,134.555,9134,46800,"[10.887544091499999, 12.256206455652174, 11.951477920307692, 11.121207212857144, 11.206333486333333, 12.462107583439995, 10.508704438866667, 10.886411735800001, 10.459102552571428, 10.467483098100002, 9.416924895785714, 10.322248807000001, 11.17173786182353, 10.624889019900001, 11.325645090636364, 11.728229717000001, 11.157456360391304, 13.471604733833333, 11.862108915124997, 11.154406108466668, 11.192061698222222, 11.244036596099999, 11.003696202958336, 11.111103115857142]"
5081,246592,304.32099999999997,35948,35949,"[7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 7.250712250712249, 8.40099715099715, 9.255698005698008, 9.255698005698008, 9.255698005698008, 9.255698005698008, 9.255698005698008]"
5082,246592,304.32099999999997,35948,35949,"[13.543981481050002, 11.60204038917647, 12.857142856857143, 12.3645833333, 13.675510445833332, 12.503338675625, 11.700102880888888, 13.210562414888889, 15.436159844842104, 13.43872485557576, 14.145134957909091, 14.481883030714286, 13.675108932176471, 13.607323232030303, 13.904547930352942, 13.879259257999998, 14.908024690200001, 14.120425485142857, 13.685003631313725, 13.66602067160465, 13.44203070597222, 14.362997256148146, 12.1289529921, 12.868055555700002]"
5083,246593,108.719,46708,46734,"[13.18452381, 14.812765815727273, 16.093915344285715, 15.069444446666667, 19.25462963, 15.64506173, 13.171296295, 13.632275132214286, 15.095433501727275, 16.38888889, 15.323853617166664, 17.764467593750002, 15.539772729090911, 16.45543981625, 16.73751402909091, 11.871031747142856, 16.494708994285713, 16.227623455833335, 14.242026747444445, 14.496972934, 16.74978643, 13.945044581555557, 18.895679012222224, 18.184523809999998]"
5084,246594,17.854,46735,173858,"[14.697145062666666, 13.949805067555555, 14.998677247142856, 10.220871913249999, 15.762602878666664, 13.636574075, 12.453703705, 13.907644824307692, 14.197295372363639, 17.00617284, 14.414814814599998, 15.806299601375, 13.286807393333332, 15.718315972500003, 15.903900111818178, 8.256802721, 12.869405865500001, 12.443430333799999, 12.62251560176923, 13.451894811214286, 14.058665823, 13.515089162444445, 16.504783949, 15.98290598375]"
5085,246595,31.8,123784,175785,"[4.357638889, 7.0227170095, 2.196106363, 2.27374552, 3.2806804819999997, 1.88034188, 3.382936508, 3.836805556, 3.981481481, 2.8305041153333335, 4.294550999, 3.5392720310000003, 3.316435185, 2.163194444, 3.8938400203333337, 3.1262253396666666, 5.946159122333333, 3.7121834844285715, 6.010378956399999, 5.2310904654999995, 2.8407407406666665, 3.8756825735, 3.0327103600000007, 5.158730159]"
5086,246596,90.992,46744,173259,"[0.795454545, 6.2329340150000005, 2.077397911, 1.88172043, 1.187003968, 1.646545584, 4.721548177333333, 4.721548177333333, 4.02545294225, 1.772486772, 3.063492063, 3.7123209225, 1.8430555555, 11.95767196, 3.86535493825, 5.084348468, 3.865226337333334, 3.909037640571429, 5.129033521, 5.00135472025, 5.721356309666667, 5.4696225544, 6.793208809666666, 4.140946502]"
5087,246597,7.472,46745,173259,"[0.694444444, 6.074977415999999, 2.05365622, 1.803315412, 3.4019510583333332, 1.5313390315, 4.7713743446666665, 4.7713743446666665, 3.98189484125, 1.243386243, 2.7460317460000003, 3.7461477595, 1.6375000000000002, 12.20017637, 3.69425154325, 5.9894123960000005, 3.5437242800000006, 4.400628307000001, 6.34963058675, 4.9059684685, 5.725874485333333, 6.2277502590000005, 6.802297034333333, 3.919753086]"
5088,246598,30.285,46367,123823,"[13.062169313999998, 7.97273291825, 9.1391585272, 4.818921744499999, 10.122472599857144, 12.091049380000001, 11.591408463714286, 9.767051467, 5.327527924666667, 10.2014407824, 10.464203041, 13.115568065142856, 8.273434744125, 12.790123456666665, 9.418724279333333, 12.1601190468, 7.023198669666666, 10.545828755882352, 8.380993719666666, 10.042594596499999, 6.536169899714285, 10.504846425500002, 10.969209706000001, 11.430059525999999]"
5089,246599,16.208,46359,46775,"[14.299572650000002, 7.417060166333333, 8.59169168025, 4.9006869775, 11.524862824666668, 12.59469697, 15.209736251666664, 8.70807028575, 2.3539094653333335, 14.364751503333332, 9.273405349999999, 13.608613847714285, 9.600648146800001, 16.726190475, 15.16666667, 14.5555555575, 9.07253086425, 11.785421176714285, 8.109562531375001, 12.474400323428572, 5.4657870374, 12.395044193, 9.358550786333334, 12.63392857]"
5090,246600,45.401,46359,173704,"[12.5745192315, 7.055245397249999, 8.2258852265, 4.815188172, 10.980681298, 11.500841755, 14.451683501428572, 8.20528198675, 1.9957133059999999, 14.311965813333332, 9.199459877666667, 12.794679917000002, 9.281851850999999, 16.256613755, 14.94444444, 13.680555555, 8.821584729, 11.415913552928572, 7.125937652333333, 11.873629650375, 5.6854681065, 11.674435325124998, 8.897025814833334, 11.901455026666667]"
5091,246601,60.093999999999994,46360,173704,"[12.202635327000001, 6.60159778575, 7.8600787727500006, 4.729689367000001, 10.323974051333332, 6.9056267805000005, 13.20275974142857, 7.702493688000001, 1.6375171469999998, 13.682447823333334, 8.819444445333334, 12.287184454125, 8.8606746032, 15.7870370375, 14.72222222, 12.805555555000002, 8.570638593750001, 10.864803194857144, 6.471530281333334, 11.35839358475, 5.139158951166667, 10.953826459250001, 8.324720418333333, 10.761574073]"
5092,246602,58.501999999999995,46360,46361,"[11.3356481492, 6.360406229666666, 7.16904083625, 4.6441905615, 9.512945817833332, 8.222222222000001, 11.953835978857144, 7.1997053865, 1.62037037, 12.978445583333334, 12.569444445, 12.246500789, 8.4394973554, 14.843055555, 14.29365079, 11.6574074075, 9.861111112333333, 10.313692838500002, 5.925368563857143, 12.173317166333332, 5.1470679008, 9.709986773714286, 9.3283609896, 9.648148149]"
5093,246603,98.363,46358,197597,"[11.682098766666668, 11.11111111, 14.51388889, 7.662037037, 10.4729662715, 9.961934159, 11.185599378857143, 12.06111111, 11.789274689600001, 11.8634259275, 12.239583335, 11.785922497222222, 11.980246916, 12.1084104925, 10.143362638, 11.999999997999998, 11.694775133, 11.511181758500001, 11.2268518522, 10.239197531299999, 12.603909466, 10.787698413125002, 10.1085858594, 10.70312500075]"
5094,246604,74.907,46370,197597,"[12.099702381666667, 11.77777778, 14.67956349, 7.8240740739999985, 10.984347443857143, 9.723251030999998, 11.73923928557143, 12.149694564, 10.4882179915, 11.80968322, 12.507164905, 12.152018420333333, 12.091007294, 12.570367614666665, 10.079626513166666, 12.053373016799998, 8.9141575719, 12.272634022611113, 10.666230231285713, 10.2542187738, 9.7893518514, 10.9524572655, 11.072991822, 9.728422619249999]"
5095,246605,33.076,46367,46370,"[12.52910053, 12.44444444, 14.845238095000001, 7.986111111, 11.186250734833331, 11.597222219999999, 12.848987562, 11.72490781, 5.99537037, 11.7559405125, 12.22589653, 14.225914903333333, 12.166666664250002, 12.683928570199999, 9.615740741, 12.1067460328, 9.176537699, 12.663688806666668, 9.917334401, 10.638661750666666, 8.895833333, 11.546031744, 11.803902117500002, 12.018849206666665]"
5096,246606,12.732999999999999,46344,123785,"[10.207368827749999, 10.76131687, 9.371399177, 4.2281959386666665, 6.228509373666667, 6.228509373666667, 9.330695180166666, 11.52222222, 11.446759261, 8.497685186, 9.4660218255, 10.563374488000001, 5.6546801348, 12.01388889, 6.4814814814999995, 5.7620701055, 11.6186067, 9.466563786222222, 5.9025940625, 7.7605820109999994, 10.852272728, 8.941798941333333, 7.013888889, 8.163897157000001]"
5097,246607,14.925,105147,105151,"[8.823812463600001, 9.463697316000001, 9.220389660499999, 10.069783005, 10.936965811999999, 10.344023260090909, 7.4670165907058825, 9.265322182499999, 8.006942140049999, 8.775733185636366, 7.254149759533332, 6.942103522842105, 10.81332762927778, 8.986524887958334, 8.460321450772726, 10.745694168750003, 8.030529010714286, 9.229137642195267, 9.723512253446225, 9.625806666565481, 10.011318543666665, 11.241195018909094, 10.552271335933332, 10.4622185979375]"
5098,246608,42.544,46746,46772,"[8.230245515666667, 11.53935185, 8.5664682545, 8.5664682545, 8.5664682545, 8.5664682545, 10.06944444, 8.8274861715, 9.148313493, 7.3313492065000005, 9.670138889, 9.670138889, 10.154232804200001, 13.522486773333332, 9.877777777999999, 12.218915345, 6.58815586425, 11.212962962333334, 9.4476190472, 9.391975309666668, 9.7376359485, 9.738047138, 12.67708333, 9.9411375655]"
5099,246610,30.52,46368,46369,"[8.501696833333334, 8.501696833333334, 8.501696833333334, 8.501696833333334, 7.068452381, 1.981481481, 8.709433091, 8.709433091, 7.746693122400001, 10.48611111, 10.48611111, 4.802536232, 10.977366255666666, 11.01851852, 5.160751028166667, 6.903662874800001, 4.475942460500001, 6.1966861606, 7.632771164499999, 7.358066399499999, 8.873544973400001, 10.7807757052, 8.636060176500001, 6.452821869499999]"
5100,246611,37.866,46338,46369,"[9.5527196445, 9.5527196445, 9.5527196445, 9.5527196445, 8.8707010575, 2.7361111115, 8.980008416250001, 12.706944445, 8.859145773875001, 10.83333333, 12.01388889, 7.765765182999999, 10.640081368, 11.552372686666667, 7.008751416222223, 8.19966833275, 7.818062641285715, 9.558134285700001, 8.991143016857144, 7.143509581142858, 8.626818782166666, 10.232961354374998, 8.3801259908, 6.186801881499999]"
5101,246612,27.268,46333,46343,"[11.976851852500001, 8.93224932225, 6.015692126666667, 6.015692126666667, 13.008487656666667, 10.64814815, 5.88888889, 7.578703703333335, 10.167548502, 7.277777778000001, 10.316137566, 10.316137566, 11.812345678, 11.9142989398, 11.9142989398, 8.310185186, 11.14748677, 10.1806878316, 10.7805132064, 9.596560846749998, 6.967757937249999, 11.8233024695, 7.9317680775, 8.304526749666667]"
5102,246613,55.956,123783,173326,"[16.16666667, 6.355497483666667, 3.8340723063333333, 3.8340723063333333, 3.1915784830000002, 7.8125, 5.883744856000001, 7.098765432, 18.84920635, 1.504951132, 5.104166667, 4.8611111110000005, 4.937003968, 4.747942387, 5.052083333500001, 4.454365079, 10.117669752, 5.402136052857142, 8.320893170333333, 11.52777778, 7.8377525245, 5.648148148, 3.816284538333333, 6.836734694]"
5103,246614,56.681000000000004,46334,123783,"[16.66666667, 5.819848617999999, 2.3958333333333335, 2.3958333333333335, 1.5259773665, 9.027777777999999, 4.118716931, 6.481481481, 18.90873016, 0.761316872, 0.761316872, 2.638888889, 3.5773508895000004, 3.5773508895000004, 6.305555556, 4.156746032, 9.760802468333333, 5.0436507938, 7.7888007055, 11.2962963, 6.6435185180000005, 5.317760943, 2.673353909333333, 2.673353909333333]"
5104,246615,66.661,46334,46750,"[15.41666667, 7.86500588, 4.614197531, 8.489583332999999, 1.4471879285, 10.24305556, 3.5289903000000002, 5.864197531, 12.448008525, 12.448008525, 11.50793651, 0.4166666670000001, 4.2056502525, 4.2056502525, 7.1018518515, 3.859126984, 11.64930556, 3.894951499333333, 6.25972467, 11.06481481, 7.305228207666666, 5.119047619, 2.4675925925, 7.801587302000001]"
5105,246616,19.473,46333,123785,"[12.91666667, 10.98765432, 6.25, 6.25, 2.829218107, 2.829218107, 2.199074074, 2.199074074, 12.5694444435, 6.055555556, 12.28174603, 12.28174603, 3.8804713805, 3.8804713805, 6.666666667, 6.666666667, 13.61111111, 13.61111111, 2.372134039, 10.0462963, 7.6736111104999996, 3.849206349, 3.849206349, 5.880952381]"
5106,246618,80.101,46723,49919,"[10.231481483000001, 9.1715834288, 4.874169041, 10.622685185999998, 10.858300265285715, 7.032407407499999, 9.4817129618, 9.521604938, 11.93253968, 10.448302468833335, 12.993764174, 12.146604939, 10.212005033375, 7.817686899666666, 12.499999999166668, 6.990740740666666, 12.234567901166669, 9.567752242857143, 11.723416020636364, 11.548280422500001, 10.907793211222222, 9.6686193, 9.641975309400001, 10.608024691333334]"
5107,246619,9.363,173721,173722,"[11.5, 11.5, 11.5, 11.5, 11.5, 11.5, 8.35016835, 11.80555556, 13.19444444, 13.19444444, 10.74074074, 9.888888889, 4.652777778, 6.355034722, 12.93977273, 4.765042451, 13.034722222333334, 10.09172078075, 12.355555554999999, 10.945945946, 10.30864198, 9.6710193105, 2.85713859, 3.935185185]"
5108,246620,23.802,173722,173723,"[11.34027778, 11.34027778, 11.34027778, 11.34027778, 11.34027778, 11.34027778, 8.249158249, 11.94444444, 14.12037037, 14.12037037, 10.48611111, 9.875, 3.900462963, 5.514322916499999, 13.160858585, 4.733111849, 13.149305556000002, 9.98154160825, 12.181250000999999, 11.333521020000001, 10.0, 9.347617918000001, 2.738082437, 2.738082437]"
5109,246621,82.348,46732,46733,"[6.5740740739999985, 6.5740740739999985, 6.5740740739999985, 6.5740740739999985, 11.61111111, 11.61111111, 11.61111111, 11.61111111, 11.61111111, 11.61111111, 13.01587302, 13.01587302, 12.03703704, 12.03703704, 14.15123457, 14.15123457, 12.812500001750001, 6.000566893333333, 10.43623236275, 10.43623236275, 9.387400795, 9.387400795, 14.16666667, 11.11111111]"
5110,246622,10.787,46740,173882,"[0.5555555560000001, 0.5555555560000001, 0.5555555560000001, 8.564814815, 14.44444444, 14.44444444, 4.6428571430000005, 1.196581197, 1.196581197, 2.037037037, 16.25, 16.25, 16.06481481, 4.0740740739999985, 16.7970679, 16.7970679, 16.12191358, 7.0710516928, 10.006250919166668, 10.006250919166668, 11.403769841499999, 11.403769841499999, 16.11111111, 12.70061728]"
5111,246623,76.357,46724,122605,"[1.111111111, 7.222222222, 7.222222222, 9.891975309, 16.33333333, 16.33333333, 6.150793651, 1.994301994, 1.994301994, 7.0196759234999995, 17.98611111, 17.98611111, 18.75, 4.537037037, 17.413194445, 3.333333333, 13.8240740735, 9.35442387, 10.827711640625, 5.0, 10.906084657, 10.906084657, 17.40740741, 14.75308642]"
