,Unnamed: 0,EdgeID,Length(m)(poly),weight,data avail,from_node,from_lat,from_lon,to_node,to_lat,to_lon
4503,4503,354632,47.456,"[5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744, 5.126443034178744]",3,287968,49.43545646,18.88182764,287971,49.43512919,18.88140873
4504,4504,354633,128.626,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 19.0, 19.0, 19.0, 19.0, 19.0, 36.0, 36.0]",3,242260,49.43423102,18.88031536,287971,49.43512919,18.88140873
4505,4505,354634,13.571,"[1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924, 1.4660097441174924]",3,75711,49.43412243,18.88022968,242260,49.43423102,18.88031536
4506,4506,356442,68.738,"[12.666666666666666, 8.0, 16.666666666666668, 16.5, 16.0, 20.5, 13.0, 15.0, 16.0, 21.83333333333333, 19.714285714285715, 18.75, 16.875, 19.75, 42.0, 44.285714285714285, 35.0, 20.166666666666668, 16.0, 19.5, 14.5, 26.0, 5.26865736866143, 13.0]",24,43621,49.18978399,18.73405375,201898,49.18917695,18.73387494
4507,4507,356443,24.823,"[1.9026431066118117, 15.333333333333334, 15.0, 10.0, 22.0, 12.0, 1.9026431066118117, 12.0, 1.9026431066118117, 14.0, 14.666666666666666, 19.0, 21.6, 18.0, 30.0, 1.9026431066118117, 12.0, 18.5, 14.8, 15.5, 20.0, 18.5, 15.666666666666666, 23.5]",24,201898,49.18917695,18.73387494,213267,49.18895772,18.73381049
4508,4508,356444,31.765,"[2.4347362640101595, 16.333333333333332, 14.5, 12.5, 2.4347362640101595, 15.0, 15.0, 16.6, 19.33333333333333, 15.666666666666666, 26.0, 14.5, 50.16666666666666, 17.0, 18.0, 19.0, 24.5, 15.0, 16.857142857142858, 14.0, 16.833333333333332, 14.666666666666666, 15.88888888888889, 15.833333333333334]",24,51076,49.1886772,18.73372779,213267,49.18895772,18.73381049
4509,4509,356445,20.26,"[12.0, 11.0, 13.0, 1.5528964806814367, 1.5528964806814367, 20.33333333333333, 18.0, 1.5528964806814367, 15.0, 22.5, 27.5, 1.5528964806814367, 24.0, 1.5528964806814367, 40.0, 22.0, 20.0, 20.25, 15.166666666666666, 17.375, 20.5, 12.714285714285714, 13.0, 14.0]",24,51076,49.1886772,18.73372779,115904,49.18849746,18.73368216
4510,4510,356446,22.118,"[1.6953091984063184, 12.5, 13.333333333333334, 12.0, 1.6953091984063184, 15.0, 15.5, 39.0, 29.666666666666668, 20.0, 31.5, 14.0, 16.0, 15.0, 34.0, 1.6953091984063184, 15.0, 18.8, 16.571428571428573, 20.33333333333333, 17.333333333333332, 15.5, 1.6953091984063184, 18.0]",24,10416,49.18830114,18.73363317,115904,49.18849746,18.73368216
4511,4511,356447,85.952,"[16.333333333333332, 18.75, 15.857142857142858, 13.0, 15.4, 20.0, 24.666666666666668, 23.0, 23.25, 26.55555555555556, 21.4, 24.75, 21.25, 18.5, 42.57142857142857, 29.625, 27.0, 25.666666666666668, 20.23076923076923, 19.5, 21.142857142857142, 17.785714285714285, 17.75, 18.444444444444443]",24,10416,49.18830114,18.73363317,43622,49.18753224,18.73365683
4512,4512,356448,29.081,"[10.0, 9.0, 18.0, 2.2290119720975743, 2.2290119720975743, 16.0, 2.2290119720975743, 2.2290119720975743, 14.0, 22.0, 20.5, 11.0, 32.666666666666664, 27.0, 21.0, 30.2, 2.2290119720975743, 15.0, 22.33333333333333, 19.0, 14.5, 13.0, 2.2290119720975743, 17.666666666666668]",24,43622,49.18753224,18.73365683,93273,49.18727575,18.73373506
4513,4513,356449,13.441,"[1.0302310758558335, 13.5, 1.0302310758558335, 1.0302310758558335, 1.0302310758558335, 12.0, 1.0302310758558335, 1.0302310758558335, 1.0302310758558335, 29.5, 30.0, 1.0302310758558335, 17.0, 17.5, 1.0302310758558335, 1.0302310758558335, 14.0, 16.0, 15.0, 1.0302310758558335, 1.0302310758558335, 26.0, 16.0, 1.0302310758558335]",24,93273,49.18727575,18.73373506,213196,49.18715784,18.73377585
4514,4514,356450,34.915,"[13.0, 13.0, 14.0, 18.0, 2.6761787079463155, 16.75, 16.0, 15.75, 20.0, 16.5, 23.5, 23.0, 21.75, 16.25, 55.0, 18.5, 27.0, 2.6761787079463155, 16.0, 20.0, 15.0, 17.0, 13.75, 16.75]",24,132673,49.18685088,18.73387699,213196,49.18715784,18.73377585
4515,4515,356451,12.342,"[0.9459944898603304, 0.9459944898603304, 0.9459944898603304, 0.9459944898603304, 19.0, 0.9459944898603304, 27.5, 26.0, 16.0, 17.0, 0.9459944898603304, 28.5, 0.9459944898603304, 0.9459944898603304, 0.9459944898603304, 23.0, 17.5, 19.0, 16.833333333333332, 15.75, 17.0, 14.75, 18.0, 17.666666666666668]",24,132673,49.18685088,18.73387699,213195,49.18674229,18.73391219
4516,4516,356452,33.456,"[13.0, 14.0, 15.857142857142858, 13.0, 21.0, 13.857142857142858, 15.2, 2.5643486997866805, 2.5643486997866805, 15.0, 18.0, 2.5643486997866805, 22.75, 2.5643486997866805, 36.0, 35.666666666666664, 42.0, 20.0, 17.25, 17.0, 21.5, 17.11111111111111, 16.0, 15.8]",24,43623,49.18644743,18.73400384,213195,49.18674229,18.73391219
4517,4517,356453,21.033,"[14.0, 14.5, 12.5, 15.0, 12.5, 18.0, 17.0, 13.0, 34.0, 17.0, 16.0, 14.0, 22.5, 17.666666666666668, 25.0, 32.333333333333336, 17.0, 32.0, 21.0, 1.6121456899394204, 22.0, 16.0, 15.5, 15.0]",24,43623,49.18644743,18.73400384,132676,49.18625968,18.73403662
4518,4518,356454,45.444,"[14.25, 14.666666666666666, 17.6, 17.5, 14.0, 24.25, 20.75, 24.2, 26.0, 30.75, 22.33333333333333, 29.55555555555556, 26.11111111111111, 25.0, 27.571428571428573, 26.714285714285715, 23.33333333333333, 30.25, 25.545454545454547, 18.75, 20.9, 17.428571428571427, 19.0, 19.0]",24,132668,49.18586051,18.73391629,132676,49.18625968,18.73403662
4519,4519,356455,7.065,"[19.0, 18.0, 0.5415209099710933, 0.5415209099710933, 0.5415209099710933, 23.0, 0.5415209099710933, 0.5415209099710933, 25.0, 21.0, 0.5415209099710933, 0.5415209099710933, 34.0, 21.0, 29.33333333333333, 0.5415209099710933, 0.5415209099710933, 28.0, 30.0, 0.5415209099710933, 20.0, 21.0, 19.0, 21.5]",24,10417,49.18581022,18.73385687,132668,49.18586051,18.73391629
4520,4520,358588,21.177,"[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 13.38967776166419, 82.0, 13.38967776166419, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 13.38967776166419, 13.38967776166419, 13.38967776166419, 13.38967776166419, 13.38967776166419, 13.38967776166419, 19.0, 16.0]",9,226788,49.09501931,18.63962528,238002,49.09516198,18.63943659
4521,4521,359010,17.699,"[1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966, 1.3565999413415966]",10,5461,49.12054369,18.45692978,176265,49.12046006,18.45672284
4522,4522,359011,91.574,"[7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213, 7.019000114606213]",10,5461,49.12054369,18.45692978,215013,49.12092311,18.45804662
4523,4523,359012,32.714,"[2.507475590770608, 2.507475590770608, 2.507475590770608, 2.507475590770608, 2.507475590770608, 2.507475590770608, 2.507475590770608, 2.507475590770608, 2.507475590770608, 2.507475590770608, 31.0, 2.507475590770608, 2.507475590770608, 32.0, 19.5, 2.507475590770608, 31.5, 2.507475590770608, 2.507475590770608, 26.0, 26.0, 26.0, 26.0, 26.0]",10,215013,49.12092311,18.45804662,226151,49.12106076,18.45844392
4524,4524,359013,25.678,"[35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 1.9681774842516253, 27.0, 27.0, 1.9681774842516253, 1.9681774842516253, 29.0, 1.9681774842516253, 1.9681774842516253, 14.0, 30.0, 30.0, 30.0, 30.0, 30.0]",10,215014,49.12116414,18.45875945,226151,49.12106076,18.45844392
4525,4525,359014,79.505,"[6.093930636553682, 6.093930636553682, 6.093930636553682, 6.093930636553682, 6.093930636553682, 6.093930636553682, 6.093930636553682, 6.093930636553682, 6.093930636553682, 6.093930636553682, 6.093930636553682, 29.0, 29.0, 30.0, 6.093930636553682, 24.0, 6.093930636553682, 12.0, 6.093930636553682, 6.093930636553682, 6.093930636553682, 6.093930636553682, 6.093930636553682, 6.093930636553682]",10,176268,49.12150314,18.45972132,215014,49.12116414,18.45875945
4526,4526,359015,23.29,"[1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486, 1.7851411172295486]",10,63994,49.12160354,18.46000221,176268,49.12150314,18.45972132
4527,4527,359016,37.636,"[2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148, 2.8847389904702148]",10,63994,49.12160354,18.46000221,215016,49.12178514,18.46043863
4528,4528,359017,8.179,"[0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022, 0.6269072218901022]",10,158322,49.12182687,18.4605312,215016,49.12178514,18.46043863
4529,4529,359018,74.894,"[13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 5.740504887668091, 10.0, 10.0, 10.5, 9.0, 11.0, 10.5, 10.0, 12.0, 10.0, 10.0, 10.0, 10.0, 10.0]",10,5462,49.12225639,18.46132357,158322,49.12182687,18.4605312
4530,4530,359019,10.185,"[0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385, 0.7806639020602385]",10,5462,49.12225639,18.46132357,158323,49.12231842,18.46142657
4531,4531,359020,191.03,"[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 23.0, 12.0, 12.0, 11.0, 14.5, 11.5, 10.75, 14.642142877817118, 11.0, 14.642142877817118, 14.642142877817118, 14.642142877817118, 14.642142877817118, 14.642142877817118]",10,158323,49.12231842,18.46142657,215017,49.12365207,18.46307464
4532,4532,359021,83.325,"[6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 10.0, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085, 6.386727505073085]",10,58938,49.12429152,18.46367162,215017,49.12365207,18.46307464
4533,4533,359022,58.759,"[5.11805568159408, 5.11805568159408, 5.11805568159408, 5.11805568159408, 5.11805568159408, 5.11805568159408, 5.11805568159408, 5.11805568159408, 5.11805568159408, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 5.11805568159408, 5.11805568159408, 5.11805568159408, 5.11805568159408, 5.11805568159408, 5.11805568159408]",3,158298,49.11585821,18.44243784,158520,49.11552573,18.44306536
4534,4534,359023,25.934,"[2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112, 2.2589161838435112]",3,158520,49.11552573,18.44306536,196141,49.1153769,18.44333973
4535,4535,359121,377.956,"[24.2, 25.1875, 21.21875, 18.80952380952381, 21.80952380952381, 24.94736842105263, 24.03846153846154, 21.181818181818183, 26.9, 21.6, 21.375, 25.0, 25.2, 26.58333333333333, 26.142857142857142, 25.655172413793103, 25.225806451612904, 27.0, 23.951612903225808, 22.9, 25.0, 23.6, 23.94117647058824, 23.318181818181817]",24,12616,49.24713725,18.96996205,12617,49.24689586,18.97408688
4536,4536,360764,31.415,"[19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 19.86290441907166, 117.0, 117.0, 117.0, 117.0, 117.0]",3,167056,49.10913965,18.45583175,167058,49.10937862,18.45606178
4537,4537,365277,11.756,"[0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152, 0.9010785304487152]",4,234819,49.22504125,18.61898438,234820,49.22506975,18.61914028
4538,4538,365278,12.983,"[0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656, 0.9951261109914656]",4,109334,49.22500754,18.6188132,234819,49.22504125,18.61898438
4539,4539,365279,78.067,"[5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 5.983710244686955, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 5.983710244686955]",4,109334,49.22500754,18.6188132,113417,49.22478514,18.61779359
4540,4540,365280,166.819,"[14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 18.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",4,30392,49.2242094,18.61567278,113417,49.22478514,18.61779359
4541,4541,365281,28.005,"[1.0455161398986506, 12.0, 1.0455161398986506, 1.0455161398986506, 14.0, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 11.0, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506, 1.0455161398986506]",18,234826,49.22781045,18.61622841,234827,49.22790134,18.61658808
4542,4542,365282,28.343,"[1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988, 1.0581347599766988]",13,234824,49.22735447,18.6165445,234825,49.22748039,18.61688387
4543,4543,365283,59.844,"[2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 16.0, 2.2341677513335063, 15.0, 19.0, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 2.2341677513335063, 8.0]",13,34079,49.22772067,18.61762129,234825,49.22748039,18.61688387
4544,4544,365284,222.994,"[8.32507859669915, 7.0, 9.0, 8.32507859669915, 8.32507859669915, 8.32507859669915, 10.0, 8.32507859669915, 8.32507859669915, 8.32507859669915, 8.32507859669915, 7.0, 7.0, 7.0, 12.0, 12.0, 12.0, 12.0, 8.32507859669915, 16.0, 12.0, 9.5, 8.32507859669915, 8.32507859669915]",18,5451,49.22723303,18.6132886,234826,49.22781045,18.61622841
4545,4545,365690,32.95,"[4.012433688109757, 4.012433688109757, 4.012433688109757, 4.012433688109757, 4.012433688109757, 4.012433688109757, 4.012433688109757, 4.012433688109757, 31.0, 4.012433688109757, 4.012433688109757, 21.0, 24.0, 31.5, 23.0, 4.012433688109757, 4.012433688109757, 4.012433688109757, 4.012433688109757, 4.012433688109757, 55.0, 4.012433688109757, 4.012433688109757, 4.012433688109757]",21,89214,49.23140852,18.74063131,216802,49.23168214,18.74049497
4546,4546,365691,94.804,"[13.0, 20.0, 18.25, 13.25, 7.266574430134399, 14.0, 13.0, 17.0, 14.0, 13.0, 10.0, 14.5, 14.5, 10.0, 9.0, 13.666666666666666, 13.5, 12.2, 16.666666666666668, 11.5, 16.0, 15.6, 15.75, 14.5]",24,4372,49.2318455,18.73485208,216801,49.23121071,18.73398446
