,Time Error [s]
991,-1077.2199230822462
992,-134.70418823795262
993,1191.3197083445934
994,-233.73973998406996
995,71.64425125426283
996,-35.67693726145467
997,-1852.7999764628503
998,-257.6483028381384
999,1886.0704416200974
1000,-21.27086400609761
1001,-413.78723888279274
1002,-649.23423992538
1003,-714.8966102938125
1004,118.64351128895356
1005,-185.2758626358809
1006,-1657.2290197053471
1007,-403.67173097996067
1008,-182.58732091690786
1009,-1617.2603101670343
1010,-301.4728806883759
1011,-649.3501118831921
1012,-857.8155032715504
1013,-497.14459748107447
1014,-579.4545923143553
1015,-228.88450672275485
1016,-268.8117390272233
1017,-229.5514028437472
1018,-242.0428593033996
1019,-245.79593334560116
1020,-1391.628917492174
1021,235.63921316040944
1022,-483.8353917317777
1023,-586.8325905751844
1024,-322.0880847169807
1025,-476.94660624403707
1026,772.862866943399
1027,-1001.6017014824445
1028,-580.1739233345377
1029,-329.162523662662
1030,-1.2723277419489705
1031,-493.8636712108
1032,-1388.3643441159988
1033,-227.66486134075
1034,-485.72229042367803
1035,-513.0576161884013
1036,-508.3961910407652
1037,-253.72378546855998
1038,294.75220177086806
1039,240.6761304033801
1040,-293.45227086408545
1041,-208.63495789395006
1042,-301.0568145203331
1043,-354.5920768980643
1044,-85.02986430842634
1045,-56.540155193324495
1046,-495.9476755105402
1047,261.03550293845706
1048,-377.3138297237781
1049,-519.2964676467716
1050,-951.3071553418192
1051,-346.850397536262
1052,-314.32414554209106
1053,-269.35521735633677
1054,-587.8948484029585
1055,-291.4679741159574
1056,-870.3530559230899
1057,-844.4539652741767
1058,-471.18146412064357
1059,-799.5907926918053
1060,734.0070654379986
1061,-73.56616740805742
1062,-684.6226890447726
1063,752.5608180192609
1064,-831.7959666014629
1065,-86.32993614628265
1066,-384.3651039672458
1067,-398.00990520155096
1068,-214.94956949658865
1069,-269.383316288419
1070,142.11449204344933
1071,-575.3944012283092
1072,-409.2741610656017
1073,-355.8400584079018
1074,-357.94121947411895
1075,-517.7383656501211
1076,-78.38761321466694
1077,-834.1975058629109
1078,-875.451459142648
1079,-255.00438660418126
1080,166.65941473839095
1081,-151.62966577279337
1082,-576.1501266469811
1083,-1579.8760276322487
1084,-591.6507727532996
1085,-405.0305627287205
1086,-589.8173161434956
1087,-248.33768860670511
1088,-306.72006721219554
1089,-291.6643324556717
1090,-988.0708099629237
1091,-404.7668561317338
1092,-244.72974349982826
1093,39.59143339863871
1094,-280.9959718191262
1095,-416.43251110378924
1096,154.78601330953938
1097,-539.0598975036482
1098,-294.2524723950743
1099,320.031390672006
1100,-370.7550838153363
1101,-290.65833849049227
1102,-318.1363851623703
1103,-358.47569930782913
1104,-798.7073094633274
1105,-291.4494446927454
1106,-454.9299205312094
1107,-610.0495479044203
1108,-994.8502443205052
1109,-507.8523300152915
1110,-255.0242756355899
1111,-85.50673627222943
1112,-947.8167867862105
1113,-203.90384214535948
1114,-381.48110362301827
1115,-216.96413968600655
1116,-149.63906302899863
1117,-345.2259055452122
1118,94.97825149534344
1119,-542.5581659697908
1120,-766.57821382424
1121,-659.7424943168185
1122,380.6666666666667
1123,11.378111858571515
1124,-722.5513291653874
1125,120.05215694985532
1126,-383.3896474479209
1127,-359.0204779679219
1128,-452.97875029444094
1129,-657.1827352067585
1130,-370.4607765715159
1131,-1144.6817071179953
1132,-80.73666720056349
1133,-1446.897236860048
1134,-261.53255649001244
1135,-772.5090331113013
1136,36.94708084842853
1137,-1044.2730055277093
1138,598.5379655618106
1139,-779.9640633878241
1140,-986.6778744023559
1141,-485.07963791551424
1142,-336.0330730467715
1143,-268.9642423494902
1144,-733.6175082188863
1145,-529.7307912172678
1146,-34.983523494927454
1147,-14.46920372675146
1148,-431.0985191532899
1149,200.5005806051704
1150,-232.70525891029888
1151,-343.8166879507892
1152,-428.97875029444094
1153,-343.0996408938572
1154,-341.71443378527283
1155,22.255180395666002
1156,-130.65760874545492
1157,104.60332793098473
1158,43.040578093021
1159,-1046.2804699603598
1160,-640.1302558908876
1161,-171.64387711256973
1162,-553.2625117482835
1163,3.69497858980867
1164,-264.30784571146614
1165,-1220.290150603084
1166,-102.99757799503152
1167,-418.1617425178092
1168,22.668815495140052
1169,-275.6895593428346
1170,-275.99686353037237
1171,-601.2032953601313
1172,-360.92518689533995
1173,-648.3179095735807
1174,-292.48496228919
1175,-1166.2804699603598
1176,-302.57606409491166
1177,-210.58070035544563
1178,87.58583033766615
1179,-156.76917304909364
1180,-715.6057644515881
1181,-265.461977738545
1182,-608.5200378061224
1183,-591.9178821086848
1184,-220.29449544539295
1185,-1306.8914148007188
1186,-423.21564103909486
1187,-489.43129754883716
1188,-490.6848748481432
1189,-771.7074240944171
1190,-167.82364574828034
1191,-512.3119192173699
1192,-378.9052438433213
1193,-326.8640300166835
1194,-856.7439143594779
1195,-245.0846835065687
1196,-628.6258687476263
1197,-186.05702095165498
1198,-434.74417275440976
1199,-552.47783674212
1200,-76.0801142386224
1201,-100.43486266098864
1202,60.736760607534336
1203,-590.7546678941985
1204,-599.0194855442007
1205,-135.16790311858972
1206,-507.91902623473356
1207,-359.0554699507761
1208,-350.2583566381918
1209,-32.6709893902256
1210,-80.46479240762278
1211,-996.8270880433965
1212,-722.734944443655
1213,-686.4835801503018
1214,-1236.9010008751584
1215,-161.92178472248474
1216,-1039.28422478229
1217,-230.22550118919253
1218,-828.7807523993943
1219,-225.67590364175658
1220,85.95244057251602
1221,-696.2761091136426
1222,-658.5139448550517
1223,1502.09673991912
1224,-98.04821196958392
1225,-3.740837478462595
1226,207.71521842149787
1227,43.482524256833784
1228,-0.8063372011532124
1229,-211.29136218914346
1230,-971.8188817167647
1231,-156.40797921741114
1232,-720.7955990230812
1233,-117.9051319086791
1234,123.73809523809524
1235,-441.9651118476186
1236,-135.58531652899558
1237,-518.8465740245788
1238,-579.4397808682984
1239,-260.7384468690034
1240,-289.22703062584867
1241,-1035.4134896239898
1242,-34.22782602423848
1243,-993.5789874064476
1244,-1341.8646731635276
1245,-692.2124200717726
1246,-782.2789255749358
1247,-817.8181992153109
1248,-706.3569132227549
1249,-679.2202513636776
1250,-669.8341844816578
